orthogroup	partner_species	reference_species	reference_id	partner_id	category	has_reference_model	has_partner_model	reference_primary	partner_primary	reference_seqid	reference_start	reference_end	reference_strand	reference_rank	partner_seqid	partner_start	partner_end	partner_strand	partner_rank	local_support	collinear_orientation	is_collinear	collinear_block_id	collinear_block_size	reference_cds_ok	partner_cds_ok	ka	ks	kaks	kaks_method	aligned_codons	aa_identity	status	reference_cds_len	partner_cds_len	is_collinear_bool
OG0013538	Liquidambar	Liriodendron_chinense	Lchi08363	KAK9275476.1	background	True	True	Lchi08363	rna-gnl|WGS:JBBPBK|evm.model.HIC_ASM_10.139	chr8	78792281	78803566	-	1627	CM077830.1	2200063	2205320	+	228	2	1	True	block_6	5	False	False							missing_cds			True
OG0007058	QuercusSuber	Liriodendron_chinense	Lchi12953	XP_065634068.1	background	True	True	Lchi12953	rna-XM_065777996.1	chr1	9455868	9489485	+	280	NW_027069631.1	226089	234595	+	43	2	-1	True	block_1	3	False	False							missing_cds			True
OG0006392	QuercusSuber	Liriodendron_chinense	Lchi12957	XP_023886815.2	background	True	True	Lchi12957	rna-XM_024031047.2	chr1	9543309	9548730	-	284	NW_027069631.1	184934	187360	+	40	2	-1	True	block_1	3	False	False							missing_cds			True
OG0014286	QuercusSuber	Liriodendron_chinense	Lchi12963	XP_065634066.1	candidate_core	True	True	Lchi12963	rna-XM_065777994.1	chr1	9718138	9722101	-	290	NW_027069631.1	113714	116562	+	23	3	-1	True	block_1	3	True	True	0.13393941493175973	2.759022702733358	0.04854596332210903	ML	168.0	0.7914110429447853	ok	504.0	516.0	True
OG0013470	QuercusSuber	Liriodendron_chinense	Lchi21729	XP_065628581.1	background	True	True	Lchi21729	rna-XM_065772509.1	chr1	11036945	11037672	-	332	NW_027069525.1	105449	109387	-	23	2	1	True	block_1	3	False	False							missing_cds			True
OG0016071	QuercusSuber	Liriodendron_chinense	Lchi21731	XP_023877072.1	background	True	True	Lchi21731	rna-XM_024021304.2	chr1	11113915	11115043	+	334	NW_027069525.1	181311	184353	+	34	2	1	True	block_1	3	True	True	0.16820584879767128	1.8798136761766444	0.08948006439648071	ML	313.0	0.7156549520766773	ok	939.0	2316.0	True
OG0009970	QuercusSuber	Liriodendron_chinense	Lchi21735	XP_023877068.1	background	True	True	Lchi21735	rna-XM_024021300.2	chr1	11197033	11197574	+	338	NW_027069525.1	231820	232756	+	43	2	1	True	block_1	3	True	True	0.2881863470412641	4.164687517421438	0.06919759185671015	ML	119.0	0.603448275862069	ok	357.0	360.0	True
OG0012260	QuercusSuber	Liriodendron_chinense	Lchi06282	XP_065628570.1	background	True	True	Lchi06282	rna-XM_065772498.1	chr1	109365036	109371260	+	2296	NW_027069525.1	1235725	1241927	+	187	2	1	True	block_2	3	False	False							missing_cds			True
OG0012950	QuercusSuber	Liriodendron_chinense	Lchi06277	XP_023898777.1	background	True	True	Lchi06277	rna-XM_024043009.2	chr1	109489007	109500656	-	2301	NW_027069525.1	1260867	1264501	-	194	2	1	True	block_2	3	False	False							missing_cds			True
OG0002045	QuercusSuber	Liriodendron_chinense	Lchi06271	XP_065628618.1	background	True	True	Lchi06271	rna-XM_065772546.1	chr1	109636989	109639770	+	2307	NW_027069525.1	1279427	1302656	+	200	2	1	True	block_2	3	False	False							missing_cds			True
OG0012829	QuercusSuber	Liriodendron_chinense	Lchi06447	XP_023895855.2	background	True	True	Lchi06447	rna-XM_024040087.2	chr10	6580043	6604295	-	233	NW_027069473.1	1273017	1280267	+	156	2	-1	True	block_1	3	False	False							missing_cds			True
OG0011690	QuercusSuber	Liriodendron_chinense	Lchi06454	XP_023895865.1	background	True	True	Lchi06454	rna-XM_024040097.2	chr10	6791735	6848094	+	240	NW_027069473.1	1180337	1190654	-	148	2	-1	True	block_1	3	False	False							missing_cds			True
OG0010363	QuercusSuber	Liriodendron_chinense	Lchi06457	XP_023895874.1	background	True	True	Lchi06457	rna-XM_024040106.2	chr10	6941009	6956044	+	243	NW_027069473.1	1170014	1178325	-	144	2	-1	True	block_1	3	False	False							missing_cds			True
OG0013683	QuercusSuber	Liriodendron_chinense	Lchi20494	XP_065617074.1	background	True	True	Lchi20494	rna-XM_065761002.1	chr10	35988933	36022079	+	799	NW_027069483.1	2445879	2448820	+	420	2	1	True	block_1	3	False	False							missing_cds			True
OG0000825	QuercusSuber	Liriodendron_chinense	Lchi20499	XP_023879690.1	background	True	True	Lchi20499	rna-XM_024023922.2	chr10	36210449	36214722	-	804	NW_027069483.1	2461447	2466877	+	426	2	1	True	block_1	3	False	False							missing_cds			True
OG0014538	QuercusSuber	Liriodendron_chinense	Lchi20500	XP_023879670.1	background	True	True	Lchi20500	rna-XM_024023902.2	chr10	36230358	36262436	-	805	NW_027069483.1	2486107	2497909	-	432	2	1	True	block_1	3	False	False							missing_cds			True
OG0009667	QuercusSuber	Liriodendron_chinense	Lchi19752	XP_023911911.1	background	True	True	Lchi19752	rna-XM_024056143.2	chr10	49647994	49666847	-	974	NW_027069473.1	2400400	2408483	-	303	2	1	True	block_2	3	False	False							missing_cds			True
OG0012974	QuercusSuber	Liriodendron_chinense	Lchi19749	XP_023911909.1	background	True	True	Lchi19749	rna-XM_024056141.2	chr10	49689293	49719353	-	977	NW_027069473.1	2411458	2418758	-	305	2	1	True	block_2	3	False	False							missing_cds			True
OG0002479	QuercusSuber	Liriodendron_chinense	Lchi19747	XP_023911851.1	background	True	True	Lchi19747	rna-XM_024056083.2	chr10	49801717	49821253	+	979	NW_027069473.1	2469649	2471308	+	307	2	1	True	block_2	3	True	True	0.5657415083455198	3.395493226281923	0.16661541362136917	ML	375.0	0.4483985765124555	ok	1125.0	1113.0	True
OG0015242	QuercusSuber	Liriodendron_chinense	Lchi22432	XP_023898956.1	background	True	True	Lchi22432	rna-XM_024043188.2	chr12	8772252	8776448	+	213	NW_027069483.1	1854138	1855705	-	335	2	-1	True	block_1	3	True	True	0.5384651911682091	1.3724934927633619	0.3923262252297239	ML	118.0	0.4367816091954023	ok	354.0	291.0	True
OG0002016	QuercusSuber	Liriodendron_chinense	Lchi22425	XP_023886237.1	candidate_core	True	True	Lchi22425	rna-XM_024030469.2	chr12	8953930	8955113	-	220	NW_027069483.1	1806975	1808703	+	316	2	-1	True	block_1	3	False	True							missing_cds			True
OG0000729	QuercusSuber	Liriodendron_chinense	Lchi22424	XP_065617277.1	candidate_core	True	True	Lchi22424	rna-XM_065761205.1	chr12	9049442	9055472	-	221	NW_027069483.1	1781798	1789699	+	312	2	-1	True	block_1	3	False	False							missing_cds			True
OG0010580	QuercusSuber	Liriodendron_chinense	Lchi09014	XP_023926621.1	candidate_core	True	True	Lchi09014	rna-XM_024070853.2	chr13	2679745	2682071	-	96	NW_027069484.1	1281882	1284770	+	211	3	-1	True	block_1	4	True	True	0.06994738501283035	2.497225520147027	0.028010039321043026	ML	332.0	0.8765060240963856	ok	996.0	999.0	True
OG0004849	QuercusSuber	Liriodendron_chinense	Lchi09010	XP_023926642.1	background	True	True	Lchi09010	rna-XM_024070874.2	chr13	2746979	2753171	-	100	NW_027069484.1	1261314	1264658	+	205	3	-1	True	block_1	4	False	False							missing_cds			True
OG0000899	QuercusSuber	Liriodendron_chinense	Lchi09006	XP_023926665.2	background	True	True	Lchi09006	rna-XM_024070897.2	chr13	2785501	2788574	-	104	NW_027069484.1	1240885	1243446	+	203	3	-1	True	block_1	4	False	True							missing_cds			True
OG0010271	QuercusSuber	Liriodendron_chinense	Lchi09005	XP_023926632.2	background	True	True	Lchi09005	rna-XM_024070864.2	chr13	2802177	2821235	+	105	NW_027069484.1	1219322	1220786	-	195	3	-1	True	block_1	4	False	False							missing_cds			True
OG0006899	QuercusSuber	Liriodendron_chinense	Lchi09581	XP_023874576.2	background	True	True	Lchi09581	rna-XM_024018808.2	chr14	57327548	57337352	-	969	NW_027069600.1	881194	883386	-	136	2	1	True	block_1	4	False	True							missing_cds			True
OG0007852	QuercusSuber	Liriodendron_chinense	Lchi09582	XP_065632746.1	background	True	True	Lchi09582	rna-XM_065776674.1	chr14	57390190	57414956	+	970	NW_027069600.1	907808	919603	+	138	3	1	True	block_1	4	False	False							missing_cds			True
OG0010918	QuercusSuber	Liriodendron_chinense	Lchi09589	XP_023912652.2	background	True	True	Lchi09589	rna-XM_024056884.2	chr14	57725369	57739340	-	977	NW_027069600.1	1001905	1007237	-	152	3	1	True	block_1	4	False	False							missing_cds			True
OG0009665	QuercusSuber	Liriodendron_chinense	Lchi09591	XP_065632721.1	background	True	True	Lchi09591	rna-XM_065776649.1	chr14	57816064	57841686	+	979	NW_027069600.1	1036924	1042443	+	158	2	1	True	block_1	4	False	False							missing_cds			True
OG0003758	QuercusSuber	Liriodendron_chinense	Lchi03886	XP_065631206.1	candidate_core	True	True	Lchi03886	rna-XM_065775134.1	chr15	69161395	69170801	+	1415	NW_027069473.1	3230666	3231127	-	422	2	1	True	block_1	3	True	True	0.17329810601260012	2.9565218271910187	0.05861553411132772	ML	433.0	0.75	ok	1299.0	459.0	True
OG0022557	QuercusSuber	Liriodendron_chinense	Lchi03882	XP_023879778.2	background	True	True	Lchi03882	rna-XM_024024010.2	chr15	69243012	69272334	-	1418	NW_027069473.1	3270727	3273841	-	432	2	1	True	block_1	3	False	False							missing_cds			True
OG0010225	QuercusSuber	Liriodendron_chinense	Lchi03876	XP_023879786.1	background	True	True	Lchi03876	rna-XM_024024018.2	chr15	69386175	69401570	+	1425	NW_027069473.1	3275023	3287204	+	434	2	1	True	block_1	3	False	False							missing_cds			True
OG0012252	QuercusSuber	Liriodendron_chinense	Lchi14606	XP_023927829.2	candidate_core	True	True	Lchi14606	rna-XM_024072061.2	chr17	7317126	7323625	-	194	NW_027069492.1	228350	231332	-	19	2	1	True	block_1	3	False	False							missing_cds			True
OG0008290	QuercusSuber	Liriodendron_chinense	Lchi14612	XP_065624749.1	background	True	True	Lchi14612	rna-XM_065768677.1	chr17	7461893	7481576	+	200	NW_027069492.1	267620	271743	+	29	2	1	True	block_1	3	False	False							missing_cds			True
OG0003000	QuercusSuber	Liriodendron_chinense	Lchi14620	XP_023896894.1	background	True	True	Lchi14620	rna-XM_024041126.2	chr17	7596827	7608641	+	208	NW_027069492.1	291129	300163	+	32	2	1	True	block_1	3	False	False							missing_cds			True
OG0017260	QuercusSuber	Liriodendron_chinense	Lchi12830	XP_023920703.2	background	True	True	Lchi12830	rna-XM_024064935.2	chr18	8582443	8592556	-	261	NW_027069512.1	833097	835138	+	101	3	-1	True	block_1	5	False	False							missing_cds			True
OG0006473	QuercusSuber	Liriodendron_chinense	Lchi12828	XP_023920680.2	background	True	True	Lchi12828	rna-XM_024064912.2	chr18	8611716	8630189	+	263	NW_027069512.1	819655	823934	-	98	4	-1	True	block_1	5	True	True	0.13854588364981144	1.5029010344162543	0.09218563330327628	ML	836.0	0.7987341772151899	ok	2508.0	2427.0	True
OG0000006	QuercusSuber	Liriodendron_chinense	Lchi12825	XP_023920666.1	background	True	True	Lchi12825	rna-XM_024064898.2	chr18	8670948	8683503	+	266	NW_027069512.1	805220	808027	-	93	4	-1	True	block_1	5	False	False							missing_cds			True
OG0012841	QuercusSuber	Liriodendron_chinense	Lchi12823	XP_023899104.1	background	True	True	Lchi12823	rna-XM_024043336.2	chr18	8700840	8720558	+	268	NW_027069512.1	777811	778802	-	86	4	-1	True	block_1	5	True	True	0.2562269722595056	2.393183285807097	0.10706533585583415	ML	93.0	0.6236559139784946	ok	279.0	504.0	True
OG0003142	QuercusSuber	Liriodendron_chinense	Lchi12817	XP_023879946.2	background	True	True	Lchi12817	rna-XM_024024178.2	chr18	8901485	8910632	+	274	NW_027069512.1	676969	679098	-	78	3	-1	True	block_1	5	False	False							missing_cds			True
OG0001506	QuercusSuber	Liriodendron_chinense	Lchi11639	XP_065637384.1	background	True	True	Lchi11639	rna-XM_065781312.1	chr3	9870845	9874967	-	336	NW_027069479.1	1852522	1860815	+	257	2	-1	True	block_1	3	False	False							missing_cds			True
OG0002063	QuercusSuber	Liriodendron_chinense	Lchi11637	XP_023925709.1	background	True	True	Lchi11637	rna-XM_024069941.2	chr3	9894864	9917582	-	338	NW_027069479.1	1835780	1842416	+	255	2	-1	True	block_1	3	False	False							missing_cds			True
OG0009712	QuercusSuber	Liriodendron_chinense	Lchi11632	XP_023921032.2	background	True	True	Lchi11632	rna-XM_024065264.2	chr3	9993178	10003996	+	343	NW_027069479.1	1774131	1779747	-	250	2	-1	True	block_1	3	False	False							missing_cds			True
OG0003660	QuercusSuber	Liriodendron_chinense	Lchi05473	XP_023907538.1	background	True	True	Lchi05473	rna-XM_024051770.1	chr3	36220497	36238661	+	1010	NW_027069479.1	2223232	2230983	+	294	2	1	True	block_2	3	False	True							missing_cds			True
OG0003771	QuercusSuber	Liriodendron_chinense	Lchi05472	XP_023907574.2	background	True	True	Lchi05472	rna-XM_024051806.2	chr3	36286322	36290269	+	1011	NW_027069479.1	2262557	2266557	+	296	2	1	True	block_2	3	False	False							missing_cds			True
OG0010879	QuercusSuber	Liriodendron_chinense	Lchi05470	XP_023907564.1	background	True	True	Lchi05470	rna-XM_024051796.2	chr3	36346097	36351118	-	1013	NW_027069479.1	2326705	2330092	+	307	2	1	True	block_2	3	False	False							missing_cds			True
OG0009957	QuercusSuber	Liriodendron_chinense	Lchi20391	XP_023893215.1	background	True	True	Lchi20391	rna-XM_024037447.2	chr3	96047455	96065380	+	2114	NW_027069600.1	150893	156732	-	31	2	-1	True	block_1	3	False	False							missing_cds			True
OG0014483	QuercusSuber	Liriodendron_chinense	Lchi20377	XP_023893179.2	background	True	True	Lchi20377	rna-XM_024037411.2	chr3	96593526	96604167	+	2127	NW_027069600.1	100677	103132	+	17	2	-1	True	block_1	3	False	False							missing_cds			True
OG0004056	QuercusSuber	Liriodendron_chinense	Lchi20375	XP_023893155.1	background	True	True	Lchi20375	rna-XM_024037387.2	chr3	96641883	96652788	-	2129	NW_027069600.1	76915	78172	-	13	2	-1	True	block_1	3	True	True	0.059077786841128306	26.316305005173113	0.0022449119216970286	ML	346.0	0.8936170212765957	ok	1038.0	990.0	True
OG0011657	QuercusSuber	Liriodendron_chinense	Lchi23594	XP_023903221.1	background	True	True	Lchi23594	rna-XM_024047453.2	chr4	61316116	61340798	+	1108	NW_027069484.1	899789	903170	-	155	2	-1	True	block_1	3	False	True							missing_cds			True
OG0012909	QuercusSuber	Liriodendron_chinense	Lchi23597	XP_065618277.1	background	True	True	Lchi23597	rna-XM_065762205.1	chr4	61441600	61453026	-	1111	NW_027069484.1	826063	830341	-	139	2	-1	True	block_1	3	False	False							missing_cds			True
OG0002768	QuercusSuber	Liriodendron_chinense	Lchi23598	XP_023906872.1	background	True	True	Lchi23598	rna-XM_024051104.2	chr4	61469093	61474249	+	1112	NW_027069484.1	820806	825136	-	137	2	-1	True	block_1	3	True	True	0.24981840166306155	4.792238849772258	0.0521297893311252	ML	306.0	0.6394557823129252	ok	918.0	933.0	True
OG0002783	QuercusSuber	Liriodendron_chinense	Lchi22244	XP_065624772.1	background	True	True	Lchi22244	rna-XM_065768700.1	chr7	60377370	60380208	-	1032	NW_027069492.1	371295	378396	+	40	2	1	True	block_1	3	False	False							missing_cds			True
OG0009746	QuercusSuber	Liriodendron_chinense	Lchi22246	XP_023924212.2	background	True	True	Lchi22246	rna-XM_024068444.2	chr7	60426527	60427298	+	1034	NW_027069492.1	398886	406212	+	47	2	1	True	block_1	3	False	False							missing_cds			True
OG0017377	QuercusSuber	Liriodendron_chinense	Lchi22248	XP_023924201.1	background	True	True	Lchi22248	rna-XM_024068433.2	chr7	60467155	60480920	-	1036	NW_027069492.1	407864	409890	+	49	2	1	True	block_1	3	False	False							missing_cds			True
OG0008253	Vitis_vinifera	Liriodendron_chinense	Lchi21727	XP_002274213.2	background	True	True	Lchi21727	rna-XM_002274177.4	chr1	10986888	11005435	-	330	NC_012014.3	14283519	14292727	-	2026	3	1	True	block_1	4	False	False							missing_cds			True
OG0011450	Vitis_vinifera	Liriodendron_chinense	Lchi00991	XP_019074718.1	background	True	True	Lchi00991	rna-XM_019219173.1	chr1	95497947	95515843	-	1857	NC_012010.3	3084565	3087520	+	910	4	-1	True	block_3	6	False	False							missing_cds			True
OG0009545	Vitis_vinifera	Liriodendron_chinense	Lchi00835	XP_002276954.2	candidate_core	True	True	Lchi00835	rna-XM_002276918.3	chr1	101001534	101004500	+	2013	NC_012010.3	660340	662277	-	159	3	-1	True	block_4	4	False	False							missing_cds			True
OG0008403	Vitis_vinifera	Liriodendron_chinense	Lchi06185	XP_002285555.1	background	True	True	Lchi06185	rna-XM_002285519.4	chr1	111912824	111922133	-	2392	NC_012012.3	2111965	2116311	-	508	2	1	True	block_1	3	False	False							missing_cds			True
OG0001477	Vitis_vinifera	Liriodendron_chinense	Lchi06385	XP_002281670.1	background	True	True	Lchi06385	rna-XM_002281634.4	chr10	4498643	4511984	-	172	NC_012020.3	714256	726868	-	265	3	1	True	block_1	4	False	False							missing_cds			True
OG0020276	Vitis_vinifera	Liriodendron_chinense	Lchi06426	XP_002272537.1	background	True	True	Lchi06426	rna-XM_002272501.3	chr10	5561017	5563004	-	212	NC_012011.3	790395	792481	-	201	2	1	True	block_3	3	False	False							missing_cds			True
OG0011498	Vitis_vinifera	Liriodendron_chinense	Lchi06461	XP_002278016.3	background	True	True	Lchi06461	rna-XM_002277980.4	chr10	7071291	7075368	+	247	NC_012020.3	1016565	1018477	+	346	4	1	True	block_2	6	False	False							missing_cds			True
OG0018527	Vitis_vinifera	Liriodendron_chinense	Lchi04576	XP_019076621.1	background	True	True	Lchi04576	rna-XM_019221076.1	chr10	12198231	12267316	-	390	NC_012013.3	3242835	3245173	+	981	2	-1	True	block_5	3	False	True							missing_cds			True
OG0007761	Vitis_vinifera	Liriodendron_chinense	Lchi04460	XP_010649774.1	background	True	True	Lchi04460	rna-XM_010651472.2	chr10	17033323	17040073	-	506	NC_012011.3	3509251	3516200	+	964	2	1	True	block_5	3	True	False							missing_cds			True
OG0012212	Vitis_vinifera	Liriodendron_chinense	Lchi19736	XP_010659840.1	background	True	True	Lchi19736	rna-XM_010661538.2	chr10	50490877	50506252	+	990	NC_012020.3	3003908	3011505	-	812	3	-1	True	block_4	4	False	False							missing_cds			True
OG0001298	Vitis_vinifera	Liriodendron_chinense	Lchi07869	XP_002274139.1	background	True	True	Lchi07869	rna-XM_002274103.3	chr10	56320110	56329413	+	1125	NC_012013.3	1814299	1817712	+	510	4	1	True	block_8	5	False	False							missing_cds			True
OG0003744	Vitis_vinifera	Liriodendron_chinense	Lchi13356	XP_002281907.1	candidate_core	True	True	Lchi13356	rna-XM_002281871.3	chr11	32456563	32478961	+	533	NC_012013.3	219595	222235	+	43	2	1	True	block_1	3	False	False							missing_cds			True
OG0004371	Vitis_vinifera	Liriodendron_chinense	Lchi01399	XP_002273584.1	candidate_core	True	True	Lchi01399	rna-XM_002273548.4	chr11	56506777	56522131	+	1208	NC_012008.3	125065	140233	+	20	2	-1	True	block_3	3	False	False							missing_cds			True
OG0003477	Vitis_vinifera	Liriodendron_chinense	Lchi01253	XP_010663425.1	background	True	True	Lchi01253	rna-XM_010665123.2	chr11	60286735	60300923	+	1354	NC_012008.3	7643967	7709499	-	1899	2	-1	True	block_5	3	False	False							missing_cds			True
OG0009677	Vitis_vinifera	Liriodendron_chinense	Lchi19832	XP_010654116.1	background	True	True	Lchi19832	rna-XM_010655814.2	chr12	6869550	6878161	+	164	NC_012014.3	17009971	17015290	+	2789	3	1	True	block_1	4	False	True							missing_cds			True
OG0002016	Vitis_vinifera	Liriodendron_chinense	Lchi22425	XP_002276568.1	candidate_core	True	True	Lchi22425	rna-XM_002276532.3	chr12	8953930	8955113	-	220	NC_012014.3	17220011	17221517	-	2871	3	1	True	block_2	6	False	True							missing_cds			True
OG0000881	Vitis_vinifera	Liriodendron_chinense	Lchi10511	XP_002277045.1	background	True	True	Lchi10511	rna-XM_002277009.3	chr12	12204892	12207655	+	286	NC_012012.3	20064640	20067821	-	3638	2	-1	True	block_2	4	True	True	0.1449070462915207	1.0359597276638328	0.13987710373481121	ML	314.0	0.7666666666666667	ok	942.0	1041.0	True
OG0007266	Vitis_vinifera	Liriodendron_chinense	Lchi21827	NP_001268192.1	background	True	True	Lchi21827	rna-NM_001281263.1	chr12	30871565	30873749	+	489	NC_012014.3	17991842	17993032	+	3077	3	1	True	block_4	4	False	True							missing_cds			True
OG0011970	Vitis_vinifera	Liriodendron_chinense	Lchi07539	XP_010660886.1	background	True	True	Lchi07539	rna-XM_010662584.2	chr12	70537733	70552994	+	1171	NC_012020.3	27371458	27397793	-	4006	2	-1	True	block_2	3	False	False							missing_cds			True
OG0013614	Vitis_vinifera	Liriodendron_chinense	Lchi09101	XP_019072114.1	background	True	True	Lchi09101	rna-XM_019216569.1	chr13	201292	209603	+	9	NC_012024.3	10663451	10669367	-	2659	3	-1	True	block_1	4	False	False							missing_cds			True
OG0010271	Vitis_vinifera	Liriodendron_chinense	Lchi09005	XP_003635085.1	background	True	True	Lchi09005	rna-XM_003635037.3	chr13	2802177	2821235	+	105	NW_003724220.1	225845	229359	+	62	2	1	True	block_1	3	False	False							missing_cds			True
OG0011380	Vitis_vinifera	Liriodendron_chinense	Lchi10631	XP_010648744.1	background	True	True	Lchi10631	rna-XM_010650442.2	chr14	45003518	45031807	+	750	NC_012010.3	6428737	6430300	-	1638	2	-1	True	block_1	3	False	True							missing_cds			True
OG0015298	Vitis_vinifera	Liriodendron_chinense	Lchi09635	XP_002285576.1	background	True	True	Lchi09635	rna-XM_002285540.3	chr14	59425956	59433060	+	1022	NC_012010.3	6999601	7004078	+	1732	4	1	True	block_2	6	False	True							missing_cds			True
OG0017234	Vitis_vinifera	Liriodendron_chinense	Lchi19202	XP_019075855.1	background	True	True	Lchi19202	rna-XM_019220310.1	chr15	652301	671994	+	22	NC_012012.3	129299	131125	+	13	3	1	True	block_1	4	False	True							missing_cds			True
OG0008044	Vitis_vinifera	Liriodendron_chinense	Lchi09993	XP_002280241.2	background	True	True	Lchi09993	rna-XM_002280205.3	chr15	39027420	39054274	-	637	NC_012011.3	24695495	24717098	-	4045	3	1	True	block_1	4	False	False							missing_cds			True
OG0001683	Vitis_vinifera	Liriodendron_chinense	Lchi08233	XP_002273072.1	candidate_core	True	True	Lchi08233	rna-XM_002273036.4	chr15	49669768	49683197	-	805	NC_012013.3	6288362	6290575	-	1710	5	1	True	block_1	6	False	False							missing_cds			True
OG0020235	Vitis_vinifera	Liriodendron_chinense	Lchi13914	XP_002282221.2	background	True	True	Lchi13914	rna-XM_002282185.4	chr16	27130194	27142677	+	624	NC_012024.3	9597556	9601050	+	2365	3	1	True	block_2	4	False	False							missing_cds			True
OG0003712	Vitis_vinifera	Liriodendron_chinense	Lchi18793	XP_010649158.1	candidate_core	True	True	Lchi18793	rna-XM_010650856.2	chr16	39786860	39799434	+	923	NC_012010.3	18131121	18134801	+	2718	2	1	True	block_1	3	False	False							missing_cds			True
OG0007751	Vitis_vinifera	Liriodendron_chinense	Lchi15874	XP_002273820.1	background	True	True	Lchi15874	rna-XM_002273784.4	chr18	4085736	4098457	+	114	NC_012014.3	15891485	15895787	-	2493	2	-1	True	block_2	3	False	False							missing_cds			True
OG0005937	Vitis_vinifera	Liriodendron_chinense	Lchi12831	XP_002271184.3	background	True	True	Lchi12831	rna-XM_002271148.4	chr18	8573550	8577323	+	260	NC_012014.3	14981289	14983764	-	2240	3	-1	True	block_3	4	False	False							missing_cds			True
OG0005800	Vitis_vinifera	Liriodendron_chinense	Lchi23410	XP_010651069.1	background	True	True	Lchi23410	rna-XM_010652767.2	chr18	26617118	26689639	+	585	NC_012012.3	5025031	5030631	-	1197	2	-1	True	block_3	3	False	False							missing_cds			True
OG0015383	Vitis_vinifera	Liriodendron_chinense	Lchi11323	XP_002281318.1	background	True	True	Lchi11323	rna-XM_002281282.3	chr2	358651	360064	+	14	NC_012024.3	10825422	10827780	+	2721	2	1	True	block_1	3	False	True							missing_cds			True
OG0016067	Vitis_vinifera	Liriodendron_chinense	Lchi16271	XP_002283553.1	background	True	True	Lchi16271	rna-XM_002283517.4	chr2	10835625	10877080	-	327	NC_012007.3	3324887	3326119	-	971	2	1	True	block_3	3	False	True							missing_cds			True
OG0010573	Vitis_vinifera	Liriodendron_chinense	Lchi01782	XP_002274138.2	background	True	True	Lchi01782	rna-XM_002274102.3	chr2	74460531	74465366	+	1568	NC_012010.3	22947742	22951259	-	3713	3	-1	True	block_1	4	False	False							missing_cds			True
OG0016352	Vitis_vinifera	Liriodendron_chinense	Lchi01900	XP_010664229.1	background	True	True	Lchi01900	rna-XM_010665927.2	chr2	77838225	77848470	-	1686	NC_012024.3	3249186	3253184	-	815	2	1	True	block_6	7	True	True	0.056610780536061	1.4398887596262488	0.03931607921625517	ML	392.0	0.9056122448979592	ok	1176.0	1350.0	True
OG0000245	Vitis_vinifera	Liriodendron_chinense	Lchi02985	XP_002276300.1	background	True	True	Lchi02985	rna-XM_002276264.3	chr2	90740380	90768710	+	2065	NC_012013.3	17548566	17549438	+	3310	3	1	True	block_2	5	False	True							missing_cds			True
OG0012153	Vitis_vinifera	Liriodendron_chinense	Lchi22116	XP_002273161.1	background	True	True	Lchi22116	rna-XM_002273125.3	chr3	891748	904020	-	31	NC_012008.3	1193738	1198837	+	355	2	-1	True	block_1	3	False	False							missing_cds			True
OG0007874	Vitis_vinifera	Liriodendron_chinense	Lchi21672	XP_002272543.1	background	True	True	Lchi21672	rna-XM_002272507.4	chr3	35353680	35369443	+	996	NC_012013.3	6562125	6570228	-	1760	5	-1	True	block_1	7	False	False							missing_cds			True
OG0016216	Vitis_vinifera	Liriodendron_chinense	Lchi16101	XP_010650714.1	background	True	True	Lchi16101	rna-XM_010652412.2	chr3	51922108	51935799	+	1371	NC_012011.3	23799537	23804585	+	3839	2	1	True	block_6	3	False	False							missing_cds			True
OG0003826	Vitis_vinifera	Liriodendron_chinense	Lchi25346	XP_010650330.1	background	True	True	Lchi25346	rna-XM_010652028.2	chr3	90611281	90621529	+	1988	NC_012011.3	15201462	15223931	+	2645	2	1	True	block_7	3	False	False							missing_cds			True
OG0014454	Vitis_vinifera	Liriodendron_chinense	Lchi11794	XP_010660638.1	background	True	True	Lchi11794	rna-XM_010662336.2	chr3	104651311	104672145	-	2343	NC_012020.3	24461226	24466664	-	3164	2	-1	True	block_2	3	False	True							missing_cds			True
OG0003733	Vitis_vinifera	Liriodendron_chinense	Lchi04206	XP_002272506.1	background	True	True	Lchi04206	rna-XM_002272470.3	chr4	4318345	4334562	-	165	NC_012014.3	15349767	15358061	+	2340	2	-1	True	block_2	3	False	False							missing_cds			True
OG0014445	Vitis_vinifera	Liriodendron_chinense	Lchi01982	XP_002264295.1	candidate_core	True	True	Lchi01982	rna-XM_002264259.3	chr4	83007018	83012663	-	1586	NC_012024.3	29067609	29070184	-	5018	2	1	True	block_3	3	False	False							missing_cds			True
OG0006491	Vitis_vinifera	Liriodendron_chinense	Lchi02315	XP_002285713.2	background	True	True	Lchi02315	rna-XM_002285677.4	chr4	92518727	92535127	-	1919	NC_012024.3	5266508	5272121	+	1348	2	-1	True	block_6	3	False	False							missing_cds			True
OG0008014	Vitis_vinifera	Liriodendron_chinense	Lchi16724	XP_019080672.1	background	True	True	Lchi16724	rna-XM_019225127.1	chr5	10634290	10696418	+	323	NC_012020.3	24591963	24604726	-	3205	3	-1	True	block_2	4	False	False							missing_cds			True
OG0006361	Vitis_vinifera	Liriodendron_chinense	Lchi13643	XP_002264310.3	background	True	True	Lchi13643	rna-XM_002264274.4	chr5	21452747	21456588	-	578	NC_012014.3	9520771	9524618	+	901	2	-1	True	block_1	3	False	False							missing_cds			True
