Orthogroup	source	in_orthofinder_single_copy_list	Castanea_mollissima	Cunninghamia_lanceolata_CULA	Liquidambar_formosana	Liriodendron_chinense	Picea_abies	Quercus_suber	Vitis_vinifera
OG0012573	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.03G107400	Cula__CULA05G47590	Lf__L1049_007221	Lc__Lchi11769	Pa__MA_764890g0010	Qs__XP_023873069.1	Vv__XP_002275396.1
OG0012575	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.03G109000	Cula__CULA11G31690	Lf__L1049_007180	Lc__Lchi12229	Pa__MA_460253g0010	Qs__XP_023876614.1	Vv__XP_002271276.1
OG0012577	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.03G113600	Cula__CULA05G31480	Lf__L1049_005823	Lc__Lchi02372	Pa__MA_10430187g0010	Qs__XP_023872423.1	Vv__XP_002270985.1
OG0012578	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.03G114800	Cula__CULA05G38990	Lf__L1049_007311	Lc__Lchi16429	Pa__MA_327445g0010	Qs__XP_023875682.1	Vv__XP_010657252.1
OG0012580	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.03G117900	Cula__CULA05G48240	Lf__L1049_027441	Lc__Lchi02477	Pa__MA_58424g0010	Qs__XP_023882142.1	Vv__XP_002265340.1
OG0012581	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.03G119300	Cula__CULA06G41280	Lf__L1049_006267	Lc__Lchi02483	Pa__MA_10185649g0010	Qs__XP_023905782.1	Vv__XP_002266409.2
OG0012582	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.03G121500	Cula__CULA11G11840	Lf__L1049_006553	Lc__Lchi22537	Pa__MA_10434295g0010	Qs__XP_023918519.1	Vv__XP_002276787.1
OG0012583	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.03G122100	Cula__CULA03G34530	Lf__L1049_007122	Lc__Lchi22556	Pa__MA_10435790g0020	Qs__XP_023926711.1	Vv__XP_010655984.1
OG0012585	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.03G126700	Cula__CULA06G39260	Lf__L1049_006957	Lc__Lchi08030	Pa__MA_10427223g0010	Qs__XP_023906560.1	Vv__XP_010655451.1
OG0012588	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.03G142900	Cula__CULA04G35880	Lf__L1049_007303	Lc__Lchi10089	Pa__MA_104872g0010	Qs__XP_065637586.1	Vv__XP_002272662.1
OG0012590	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.03G144300	Cula__CULA08G26900	Lf__L1049_005526	Lc__Lchi11394	Pa__MA_432573g0010	Qs__XP_023898199.1	Vv__XP_010646484.1
OG0012592	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.03G156300	Cula__CULA02G62270	Lf__L1049_006577	Lc__Lchi23684	Pa__MA_9033g0010	Qs__XP_023906865.1	Vv__XP_002266222.1
OG0012593	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.03G157300	Cula__CULA03G31070	Lf__L1049_006622	Lc__Lchi23712	Pa__MA_10435608g0010	Qs__XP_023877895.2	Vv__XP_010653065.1
OG0012594	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.03G166700	Cula__CULA09G10480	Lf__L1049_006058	Lc__Lchi25982	Pa__MA_19954g0010	Qs__XP_023888647.2	Vv__XP_003631283.1
OG0012595	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.03G170900	Cula__CULA04G58220	Lf__L1049_002243	Lc__Lchi22868	Pa__MA_10428009g0010	Qs__XP_023920533.2	Vv__XP_010657804.1
OG0012596	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.03G177100	Cula__CULA03G20020	Lf__L1049_007238	Lc__Lchi02880	Pa__MA_45311g0010	Qs__XP_023893594.1	Vv__XP_010651872.1
OG0012597	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.03G177400	Cula__CULA10G26070	Lf__L1049_006710	Lc__Lchi14349	Pa__MA_3406g0020	Qs__XP_023893650.2	Vv__XP_010655344.2
OG0012602	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.03G190400	Cula__CULA01G51290	Lf__L1049_006635	Lc__Lchi12658	Pa__MA_10436610g0010	Qs__XP_023884641.1	Vv__XP_002274321.2
OG0012604	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.03G194400	Cula__CULA03G78230	Lf__L1049_007156	Lc__Lchi14678	Pa__MA_164185g0010	Qs__XP_023880983.1	Vv__XP_002265598.1
OG0012605	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.04G000600	Cula__CULA05G46520	Lf__L1049_017484	Lc__Lchi11756	Pa__MA_169555g0010	Qs__XP_023890796.2	Vv__XP_002280840.1
OG0012606	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.04G000700	Cula__CULA04G44740	Lf__L1049_016337	Lc__Lchi26038	Pa__MA_81112g0010	Qs__XP_065619683.1	Vv__XP_002272730.1
OG0012608	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.04G013700	Cula__CULA03G29820	Lf__L1049_010776	Lc__Lchi14750	Pa__MA_90870g0010	Qs__XP_023908336.1	Vv__XP_002278183.2
OG0012609	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.04G022300	Cula__CULA01G47010	Lf__L1049_017007	Lc__Lchi16057	Pa__MA_91136g0010	Qs__XP_065631205.1	Vv__XP_002274062.2
OG0012613	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.04G032900	Cula__CULA06G31980	Lf__L1049_016810	Lc__Lchi16137	Pa__MA_10243652g0010	Qs__XP_023884022.2	Vv__XP_002264387.1
OG0012614	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.04G033000	Cula__CULA06G47220	Lf__L1049_024518	Lc__Lchi17347	Pa__MA_127987g0010	Qs__XP_023912528.1	Vv__XP_010657283.1
OG0012615	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.04G033800	Cula__CULA06G32000	Lf__L1049_016839	Lc__Lchi16139	Pa__MA_10431721g0010	Qs__XP_065624171.1	Vv__XP_002264306.1
OG0012617	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.04G035400	Cula__CULA09G36210	Lf__L1049_016156	Lc__Lchi27670	Pa__MA_10425774g0020	Qs__XP_023927459.1	Vv__XP_002263044.1
OG0012620	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.04G042900	Cula__CULA07G04620	Lf__L1049_019256	Lc__Lchi01782	Pa__MA_11025g0010	Qs__XP_023881812.2	Vv__XP_002274138.2
OG0012621	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.04G043300	Cula__CULA03G50550	Lf__L1049_019889	Lc__Lchi01779	Pa__MA_35531g0020	Qs__XP_023897151.2	Vv__XP_002262727.1
OG0012623	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.04G055300	Cula__CULA03G37380	Lf__L1049_016962	Lc__Lchi06641	Pa__MA_101231g0010	Qs__XP_023890076.2	Vv__XP_010653032.1
OG0012625	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.04G060400	Cula__CULA01G10050	Lf__L1049_020545	Lc__Lchi01647	Pa__MA_10221600g0010	Qs__XP_023871672.1	Vv__XP_002267329.1
OG0012626	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.04G062400	Cula__CULA10G29320	Lf__L1049_000046	Lc__Lchi10176	Pa__MA_10432188g0010	Qs__XP_023882233.1	Vv__XP_002263858.1
OG0012627	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.04G065700	Cula__CULA04G64980	Lf__L1049_028362	Lc__Lchi19716	Pa__MA_8234g0010	Qs__XP_065631637.1	Vv__XP_002271255.1
OG0012629	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.04G070700	Cula__CULA01G71580	Lf__L1049_028115	Lc__Lchi16378	Pa__MA_10429827g0010	Qs__XP_065635090.1	Vv__XP_002278278.1
OG0012630	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.04G070900	Cula__CULA01G76080	Lf__L1049_028072	Lc__Lchi16379	Pa__MA_10436268g0010	Qs__XP_023889105.1	Vv__XP_003634204.1
OG0012632	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.04G073800	Cula__CULA01G69640	Lf__L1049_028492	Lc__Lchi20624	Pa__MA_28211g0010	Qs__XP_023912849.1	Vv__XP_002277812.1
OG0012633	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.04G074800	Cula__CULA05G43780	Lf__L1049_028075	Lc__Lchi16206	Pa__MA_18588g0010	Qs__XP_023918678.1	Vv__XP_002280234.1
OG0012635	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.04G080700	Cula__CULA10G19140	Lf__L1049_028327	Lc__Lchi24105	Pa__MA_181270g0010	Qs__XP_023929887.1	Vv__XP_002276428.1
OG0012637	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.04G085800	Cula__CULA11G21850	Lf__L1049_017529	Lc__Lchi14421	Pa__MA_118438g0010	Qs__XP_023884907.1	Vv__XP_002273001.3
OG0012638	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.04G088300	Cula__CULA01G26180	Lf__L1049_028420	Lc__Lchi29573	Pa__MA_10429471g0010	Qs__XP_023891357.1	Vv__XP_019081976.1
OG0012643	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.04G107800	Cula__CULA03G58080	Lf__L1049_027552	Lc__Lchi14337	Pa__MA_65346g0010	Qs__XP_023894359.1	Vv__XP_002284856.1
OG0012644	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.04G114500	Cula__CULA06G45770	Lf__L1049_027469	Lc__Lchi14384	Pa__MA_102591g0010	Qs__XP_023875041.1	Vv__XP_002282612.1
OG0012649	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.04G143000	Cula__CULA02G03570	Lf__L1049_027933	Lc__Lchi10308	Pa__MA_82669g0010	Qs__XP_023922085.1	Vv__XP_002276849.2
OG0012650	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.04G146400	Cula__CULA07G50120	Lf__L1049_028494	Lc__Lchi25555	Pa__MA_10433971g0010	Qs__XP_023894214.2	Vv__XP_002278792.2
OG0012651	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.04G150500	Cula__CULA01G48500	Lf__L1049_027899	Lc__Lchi10261	Pa__MA_937859g0010	Qs__XP_065636159.1	Vv__XP_002276501.1
OG0012653	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.04G157500	Cula__CULA01G73960	Lf__L1049_028058	Lc__Lchi02606	Pa__MA_10432175g0010	Qs__XP_065630326.1	Vv__XP_002279916.1
OG0012655	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.04G162600	Cula__CULA03G35430	Lf__L1049_027771	Lc__Lchi02505	Pa__MA_2211g0010	Qs__XP_065626601.1	Vv__XP_002280221.1
OG0012661	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.05G015600	Cula__CULA11G34150	Lf__L1049_004550	Lc__Lchi02745	Pa__MA_10429986g0010	Qs__XP_065630044.1	Vv__XP_002274016.1
OG0012665	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.05G026700	Cula__CULA09G04680	Lf__L1049_022846	Lc__Lchi15500	Pa__MA_450000g0010	Qs__XP_065618226.1	Vv__XP_002272694.1
OG0012666	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.05G028600	Cula__CULA09G26890	Lf__L1049_003696	Lc__Lchi00793	Pa__MA_10193025g0010	Qs__XP_023882784.2	Vv__XP_010654541.1
OG0012669	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.05G043100	Cula__CULA09G31260	Lf__L1049_004180	Lc__Lchi00911	Pa__MA_10432740g0010	Qs__XP_065637214.1	Vv__XP_010654620.1
OG0012670	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.05G045000	Cula__CULA03G46150	Lf__L1049_006399	Lc__Lchi07503	Pa__MA_356784g0010	Qs__XP_023898537.2	Vv__XP_002267500.1
OG0012671	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.05G055700	Cula__CULA09G38070	Lf__L1049_004129	Lc__Lchi08821	Pa__MA_201242g0020	Qs__XP_065624724.1	Vv__XP_010654675.1
OG0012673	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.05G059500	Cula__CULA11G17260	Lf__L1049_004621	Lc__Lchi33394	Pa__MA_10429958g0030	Qs__XP_023909408.2	Vv__XP_019077955.1
OG0012676	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.05G081300	Cula__CULA06G57820	Lf__L1049_010025	Lc__Lchi19344	Pa__MA_258650g0010	Qs__XP_023924077.1	Vv__XP_002270799.3
OG0012677	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.05G082300	Cula__CULA04G03620	Lf__L1049_009942	Lc__Lchi17339	Pa__MA_230716g0010	Qs__XP_023879859.1	Vv__XP_010646777.1
OG0012678	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.05G083900	Cula__CULA01G52470	Lf__L1049_004581	Lc__Lchi03695	Pa__MA_13250g0010	Qs__XP_023873875.1	Vv__XP_002272047.2
OG0012679	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.05G086000	Cula__CULA01G09250	Lf__L1049_010135	Lc__Lchi19316	Pa__MA_469702g0010	Qs__XP_023877234.1	Vv__XP_003635420.1
OG0012680	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.05G086900	Cula__CULA07G46320	Lf__L1049_010409	Lc__Lchi19309	Pa__MA_85544g0010	Qs__XP_023877477.1	Vv__XP_010655426.1
OG0012686	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.05G123000	Cula__CULA07G33810	Lf__L1049_010397	Lc__Lchi06988	Pa__MA_332596g0010	Qs__XP_023916814.1	Vv__XP_002276135.1
OG0012687	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.05G124200	Cula__CULA07G44780	Lf__L1049_009606	Lc__Lchi09117	Pa__MA_405561g0010	Qs__XP_023897955.2	Vv__XP_002276613.1
OG0012690	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.05G129300	Cula__CULA02G27180	Lf__L1049_009692	Lc__Lchi18890	Pa__MA_61548g0010	Qs__XP_023903381.1	Vv__XP_002267244.1
OG0012691	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.05G132400	Cula__CULA10G26600	Lf__L1049_027694	Lc__Lchi27851	Pa__MA_10148529g0010	Qs__XP_023921134.2	Vv__XP_002267109.1
OG0012692	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.05G133800	Cula__CULA03G76280	Lf__L1049_010211	Lc__Lchi30204	Pa__MA_16054g0010	Qs__XP_023920352.1	Vv__XP_002280687.1
OG0012693	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.05G135600	Cula__CULA10G08790	Lf__L1049_009963	Lc__Lchi11130	Pa__MA_768g0010	Qs__XP_065629589.1	Vv__XP_002281594.1
OG0012694	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.05G137500	Cula__CULA07G38290	Lf__L1049_010252	Lc__Lchi15447	Pa__MA_10435561g0010	Qs__XP_023919944.2	Vv__XP_002263658.2
OG0012698	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.05G146100	Cula__CULA05G04930	Lf__L1049_009774	Lc__Lchi27270	Pa__MA_82134g0010	Qs__XP_065630302.1	Vv__XP_010655787.1
OG0012700	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.05G152300	Cula__CULA07G53400	Lf__L1049_009602	Lc__Lchi14602	Pa__MA_10433419g0010	Qs__XP_023927419.2	Vv__XP_002265269.2
OG0012704	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.05G180400	Cula__CULA05G37770	Lf__L1049_010196	Lc__Lchi21881	Pa__MA_126556g0010	Qs__XP_023904590.1	Vv__XP_002267126.1
OG0012705	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.05G182000	Cula__CULA01G43790	Lf__L1049_001666	Lc__Lchi12921	Pa__MA_17639g0020	Qs__XP_023920166.2	Vv__XP_002268248.1
OG0012712	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.06G000300	Cula__CULA07G50440	Lf__L1049_000325	Lc__Lchi19052	Pa__MA_54782g0010	Qs__XP_023918192.1	Vv__XP_002267156.1
OG0012713	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.06G001700	Cula__CULA02G30470	Lf__L1049_000083	Lc__Lchi19038	Pa__MA_100910g0020	Qs__XP_023886295.1	Vv__XP_002264233.2
OG0012714	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.06G021200	Cula__CULA01G30090	Lf__L1049_000672	Lc__Lchi12399	Pa__MA_10432148g0010	Qs__XP_023873582.1	Vv__XP_002265045.1
OG0012716	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.06G025800	Cula__CULA02G42090	Lf__L1049_001424	Lc__Lchi07151	Pa__MA_43405g0010	Qs__XP_065619508.1	Vv__XP_002274964.1
OG0012720	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.06G033500	Cula__CULA09G29970	Lf__L1049_000240	Lc__Lchi09247	Pa__MA_10435727g0010	Qs__XP_065632456.1	Vv__XP_003634715.1
OG0012721	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.06G038500	Cula__CULA07G32810	Lf__L1049_001407	Lc__Lchi23015	Pa__MA_8687206g0010	Qs__XP_023889061.2	Vv__XP_002279971.1
OG0012722	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.06G043100	Cula__CULA09G25110	Lf__L1049_001260	Lc__Lchi12963	Pa__MA_450177g0010	Qs__XP_065634066.1	Vv__XP_002281441.1
OG0012727	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.06G054000	Cula__CULA09G01410	Lf__L1049_000441	Lc__Lchi25777	Pa__MA_128155g0010	Qs__XP_023929272.2	Vv__XP_002281410.1
OG0012728	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.06G056100	Cula__CULA04G31830	Lf__L1049_001388	Lc__Lchi17371	Pa__MA_74360g0010	Qs__XP_065628419.1	Vv__XP_002284509.1
OG0012729	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.06G057400	Cula__CULA02G66440	Lf__L1049_013724	Lc__Lchi05193	Pa__MA_287417g0010	Qs__XP_065636795.1	Vv__XP_002267174.1
OG0012730	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.06G059700	Cula__CULA05G29050	Lf__L1049_001374	Lc__Lchi13422	Pa__MA_10432513g0010	Qs__XP_023919144.1	Vv__XP_002284643.3
OG0012731	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.06G061800	Cula__CULA06G53670	Lf__L1049_000613	Lc__Lchi06209	Pa__MA_14692g0010	Qs__XP_065619636.1	Vv__XP_002270029.1
OG0012732	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.06G068100	Cula__CULA09G25040	Lf__L1049_000227	Lc__Lchi18021	Pa__MA_10277514g0010	Qs__XP_065625041.1	Vv__XP_002285056.1
OG0012733	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.06G068500	Cula__CULASca60250.1	Lf__L1049_003387	Lc__Lchi18206	Pa__MA_127668g0010	Qs__XP_065618805.1	Vv__XP_002285093.1
OG0012737	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.06G071400	Cula__CULA02G37390	Lf__L1049_000685	Lc__Lchi09893	Pa__MA_837813g0010	Qs__XP_023901576.1	Vv__XP_002282834.1
OG0012739	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.06G073500	Cula__CULA04G61370	Lf__L1049_001489	Lc__Lchi08494	Pa__MA_10436755g0010	Qs__XP_065633582.1	Vv__XP_002285254.1
OG0012740	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.06G074000	Cula__CULA04G55090	Lf__L1049_000499	Lc__Lchi08491	Pa__MA_95828g0010	Qs__XP_023894269.2	Vv__XP_002282870.1
OG0012741	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.06G077800	Cula__CULASca29090.1	Lf__L1049_000682	Lc__Lchi11638	Pa__MA_5849416g0010	Qs__XP_023889892.1	Vv__XP_002283120.2
OG0012742	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.06G083400	Cula__CULA01G82490	Lf__L1049_023742	Lc__Lchi07163	Pa__MA_5853g0010	Qs__XP_023916965.1	Vv__XP_002272703.1
OG0012744	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.06G085300	Cula__CULA02G46670	Lf__L1049_023972	Lc__Lchi07134	Pa__MA_92498g0010	Qs__XP_023887861.1	Vv__XP_010657194.1
OG0012746	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.06G090700	Cula__CULA05G20860	Lf__L1049_024202	Lc__Lchi01176	Pa__MA_10432417g0010	Qs__XP_023900132.1	Vv__XP_002271026.1
OG0012747	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.06G090900	Cula__CULA01G86900	Lf__L1049_024006	Lc__Lchi10850	Pa__MA_10435358g0010	Qs__XP_023900131.1	Vv__XP_002273465.1
OG0012748	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.06G091400	Cula__CULA05G02870	Lf__L1049_024943	Lc__Lchi29960	Pa__MA_13998g0010	Qs__XP_065629486.1	Vv__XP_002273297.1
OG0012750	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.06G098000	Cula__CULA01G04780	Lf__L1049_024834	Lc__Lchi12927	Pa__MA_45379g0010	Qs__XP_023916184.1	Vv__XP_002273999.2
OG0012752	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.06G118200	Cula__CULA03G68990	Lf__L1049_025148	Lc__Lchi08512	Pa__MA_2692g0010	Qs__XP_023903549.2	Vv__XP_002277888.1
OG0012753	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.06G126900	Cula__CULA01G00370	Lf__L1049_012879	Lc__Lchi01697	Pa__MA_10433730g0010	Qs__XP_023883571.2	Vv__XP_002262834.2
OG0012754	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.06G127400	Cula__CULA05G36510	Lf__L1049_012223	Lc__Lchi07277	Pa__MA_6432367g0010	Qs__XP_065617524.1	Vv__XP_002266989.1
OG0012755	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.06G127700	Cula__CULA05G36490	Lf__L1049_011318	Lc__Lchi07279	Pa__MA_80455g0010	Qs__XP_023893116.1	Vv__XP_002267177.1
OG0012756	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.06G128200	Cula__CULA02G33970	Lf__L1049_011915	Lc__Lchi07299	Pa__MA_206524g0010	Qs__XP_023893095.1	Vv__XP_002270952.1
OG0012757	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.06G130400	Cula__CULA04G57430	Lf__L1049_011644	Lc__Lchi07717	Pa__MA_502949g0010	Qs__XP_023907747.1	Vv__XP_002280158.1
OG0012758	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.06G131100	Cula__CULA01G55780	Lf__L1049_012316	Lc__Lchi07387	Pa__MA_55006g0010	Qs__XP_023907748.1	Vv__XP_002279538.1
OG0012762	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.06G147500	Cula__CULA08G02850	Lf__L1049_011536	Lc__Lchi04324	Pa__MA_74653g0010	Qs__XP_023888243.2	Vv__XP_019080117.1
OG0012764	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.06G160300	Cula__CULA07G02380	Lf__L1049_011384	Lc__Lchi22872	Pa__MA_949198g0010	Qs__XP_023904771.1	Vv__XP_002283725.1
OG0012766	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.06G163300	Cula__CULA08G14910	Lf__L1049_010943	Lc__Lchi18957	Pa__MA_10432250g0010	Qs__XP_065628063.1	Vv__XP_002278627.2
OG0012767	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.06G164000	Cula__CULA08G23610	Lf__L1049_011162	Lc__Lchi24338	Pa__MA_20259g0010	Qs__XP_023884230.1	Vv__XP_002283841.1
OG0012768	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.06G165100	Cula__CULA07G30900	Lf__L1049_011959	Lc__Lchi21737	Pa__MA_10434310g0010	Qs__XP_023884210.1	Vv__XP_002279262.1
OG0012769	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.06G173200	Cula__CULA02G15830	Lf__L1049_011686	Lc__Lchi26213	Pa__MA_10427324g0010	Qs__XP_023904026.1	Vv__XP_002275667.3
OG0012770	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.06G174500	Cula__CULA08G19740	Lf__L1049_012008	Lc__Lchi26222	Pa__MA_483364g0010	Qs__XP_023905758.1	Vv__XP_002281167.1
OG0012775	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.06G187700	Cula__CULA07G27870	Lf__L1049_011723	Lc__Lchi17266	Pa__MA_205222g0010	Qs__XP_065635043.1	Vv__XP_002269222.1
OG0012778	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.06G200700	Cula__CULA08G30350	Lf__L1049_018920	Lc__Lchi13081	Pa__MA_15119g0010	Qs__XP_023928498.1	Vv__XP_010661598.1
OG0012780	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.06G204000	Cula__CULA10G18700	Lf__L1049_018298	Lc__Lchi11953	Pa__MA_139811g0010	Qs__XP_023913811.1	Vv__XP_002274443.1
OG0012784	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.06G215800	Cula__CULA06G34580	Lf__L1049_025437	Lc__Lchi14217	Pa__MA_10431835g0010	Qs__XP_023926890.1	Vv__XP_002270273.1
OG0012786	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.06G224800	Cula__CULA10G42270	Lf__L1049_013578	Lc__Lchi05000	Pa__MA_10427059g0010	Qs__XP_023924101.1	Vv__XP_002265908.1
OG0012788	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.06G229800	Cula__CULA07G52880	Lf__L1049_023707	Lc__Lchi09129	Pa__MA_163154g0020	Qs__XP_023924788.2	Vv__XP_002283386.1
OG0012789	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.06G235100	Cula__CULA09G25400	Lf__L1049_023643	Lc__Lchi18024	Pa__MA_10177821g0020	Qs__XP_023877681.1	Vv__XP_002279871.1
OG0012796	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.07G016700	Cula__CULA05G07140	Lf__L1049_023147	Lc__Lchi02617	Pa__MA_10431584g0010	Qs__XP_065634045.1	Vv__XP_002277240.1
OG0012797	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.07G018600	Cula__CULA11G35240	Lf__L1049_002513	Lc__Lchi14417	Pa__MA_138148g0010	Qs__XP_023882909.1	Vv__XP_002272414.3
OG0012800	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.07G025200	Cula__CULA05G25590	Lf__L1049_021730	Lc__Lchi11515	Pa__MA_20138g0010	Qs__XP_065620356.1	Vv__XP_010656063.1
OG0012806	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.07G048200	Cula__CULA08G32070	Lf__L1049_009638	Lc__Lchi24717	Pa__MA_10427831g0010	Qs__XP_023874359.2	Vv__XP_002276440.3
