Orthogroup	source	in_orthofinder_single_copy_list	Castanea_mollissima	Cunninghamia_lanceolata_CULA	Liquidambar_formosana	Liriodendron_chinense	Picea_abies	Quercus_suber	Vitis_vinifera
OG0012649	one_per_species_in_Orthogroups	yes	CmMahoganyH2.04G143000.1.v1.1	CULA02G03570.3	KAK9278368.1	Lchi10308	MA_82669g0010	XP_023922085.1	XP_002276849.2
OG0012650	one_per_species_in_Orthogroups	yes	CmMahoganyH2.04G146400.1.v1.1	CULA07G50120.2	KAK9278913.1	Lchi25555	MA_10433971g0010	XP_023894214.2	XP_002278792.2
OG0012651	one_per_species_in_Orthogroups	no	CmMahoganyH2.04G150500.1.v1.1	CULA01G48500.1	KAK9278334.1	Lchi10261	MA_937859g0010	XP_065636159.1	XP_002276501.1
OG0012653	one_per_species_in_Orthogroups	no	CmMahoganyH2.04G157500.1.v1.1	CULA01G73960.3	KAK9278492.1	Lchi02606	MA_10432175g0010	XP_065630326.1	XP_002279916.1
OG0012655	one_per_species_in_Orthogroups	no	CmMahoganyH2.04G162600.1.v1.1	CULA03G35430.3	KAK9278210.1	Lchi02505	MA_2211g0010	XP_065626601.1	XP_002280221.1
OG0012661	one_per_species_in_Orthogroups	yes	CmMahoganyH2.05G015600.1.v1.1	CULA11G34150.1	KAK9281647.1	Lchi02745	MA_10429986g0010	XP_065630044.1	XP_002274016.1
OG0012665	one_per_species_in_Orthogroups	no	CmMahoganyH2.05G026700.1.v1.1	CULA09G04680.2	KAK9275579.1	Lchi15500	MA_450000g0010	XP_065618226.1	XP_002272694.1
OG0012666	one_per_species_in_Orthogroups	yes	CmMahoganyH2.05G028600.1.v1.1	CULA09G26890.1	KAK9280807.1	Lchi00793	MA_10193025g0010	XP_023882784.2	XP_010654541.1
OG0012669	one_per_species_in_Orthogroups	yes	CmMahoganyH2.05G043100.1.v1.1	CULA09G31260.2	KAK9281283.1	Lchi00911	MA_10432740g0010	XP_065637214.1	XP_010654620.1
OG0012670	one_per_species_in_Orthogroups	no	CmMahoganyH2.05G045000.1.v1.1	CULA03G46150.1	KAK9276862.1	Lchi07503	MA_356784g0010	XP_023898537.2	XP_002267500.1
OG0012671	one_per_species_in_Orthogroups	yes	CmMahoganyH2.05G055700.1.v1.1	CULA09G38070.1	KAK9281234.1	Lchi08821	MA_201242g0020	XP_065624724.1	XP_010654675.1
OG0012673	one_per_species_in_Orthogroups	yes	CmMahoganyH2.05G059500.1.v1.1	CULA11G17260.2	KAK9281717.1	Lchi33394	MA_10429958g0030	XP_023909408.2	XP_019077955.1
OG0012676	one_per_species_in_Orthogroups	yes	CmMahoganyH2.05G081300.1.v1.1	CULA06G57820.2	KAK9267595.1	Lchi19344	MA_258650g0010	XP_023924077.1	XP_002270799.3
OG0012677	one_per_species_in_Orthogroups	no	CmMahoganyH2.05G082300.1.v1.1	CULA04G03620.1	KAK9267514.1	Lchi17339	MA_230716g0010	XP_023879859.1	XP_010646777.1
OG0012678	one_per_species_in_Orthogroups	yes	CmMahoganyH2.05G083900.1.v1.1	CULA01G52470.1	KAK9281677.1	Lchi03695	MA_13250g0010	XP_023873875.1	XP_002272047.2
OG0012679	one_per_species_in_Orthogroups	no	CmMahoganyH2.05G086000.1.v1.1	CULA01G09250.2	KAK9267703.1	Lchi19316	MA_469702g0010	XP_023877234.1	XP_003635420.1
OG0012680	one_per_species_in_Orthogroups	yes	CmMahoganyH2.05G086900.1.v1.1	CULA07G46320.2	KAK9267972.1	Lchi19309	MA_85544g0010	XP_023877477.1	XP_010655426.1
OG0012686	one_per_species_in_Orthogroups	no	CmMahoganyH2.05G123000.1.v1.1	CULA07G33810.2	KAK9267960.1	Lchi06988	MA_332596g0010	XP_023916814.1	XP_002276135.1
OG0012687	one_per_species_in_Orthogroups	no	CmMahoganyH2.05G124200.1.v1.1	CULA07G44780.1	KAK9267186.1	Lchi09117	MA_405561g0010	XP_023897955.2	XP_002276613.1
OG0012690	one_per_species_in_Orthogroups	yes	CmMahoganyH2.05G129300.1.v1.1	CULA02G27180.1	KAK9267270.1	Lchi18890	MA_61548g0010	XP_023903381.1	XP_002267244.1
OG0012691	one_per_species_in_Orthogroups	no	CmMahoganyH2.05G132400.1.v1.1	CULA10G26600.1	KAK9278135.1	Lchi27851	MA_10148529g0010	XP_023921134.2	XP_002267109.1
OG0012692	one_per_species_in_Orthogroups	no	CmMahoganyH2.05G133800.1.v1.1	CULA03G76280.1	KAK9267776.1	Lchi30204	MA_16054g0010	XP_023920352.1	XP_002280687.1
OG0012693	one_per_species_in_Orthogroups	yes	CmMahoganyH2.05G135600.1.v1.1	CULA10G08790.1	KAK9267535.1	Lchi11130	MA_768g0010	XP_065629589.1	XP_002281594.1
OG0012694	one_per_species_in_Orthogroups	yes	CmMahoganyH2.05G137500.1.v1.1	CULA07G38290.1	KAK9267816.1	Lchi15447	MA_10435561g0010	XP_023919944.2	XP_002263658.2
OG0012698	one_per_species_in_Orthogroups	yes	CmMahoganyH2.05G146100.1.v1.1	CULA05G04930.1	KAK9267350.1	Lchi27270	MA_82134g0010	XP_065630302.1	XP_010655787.1
OG0012700	one_per_species_in_Orthogroups	no	CmMahoganyH2.05G152300.1.v1.1	CULA07G53400.2	KAK9267182.1	Lchi14602	MA_10433419g0010	XP_023927419.2	XP_002265269.2
OG0012704	one_per_species_in_Orthogroups	yes	CmMahoganyH2.05G180400.2.v1.1	CULA05G37770.1	KAK9267762.1	Lchi21881	MA_126556g0010	XP_023904590.1	XP_002267126.1
OG0012705	one_per_species_in_Orthogroups	no	CmMahoganyH2.05G182000.1.v1.1	CULA01G43790.1	KAK9265416.1	Lchi12921	MA_17639g0020	XP_023920166.2	XP_002268248.1
OG0012712	one_per_species_in_Orthogroups	yes	CmMahoganyH2.06G000300.1.v1.1	CULA07G50440.2	KAK9268571.1	Lchi19052	MA_54782g0010	XP_023918192.1	XP_002267156.1
OG0012713	one_per_species_in_Orthogroups	yes	CmMahoganyH2.06G001700.1.v1.1	CULA02G30470.1	KAK9268334.1	Lchi19038	MA_100910g0020	XP_023886295.1	XP_002264233.2
OG0012714	one_per_species_in_Orthogroups	yes	CmMahoganyH2.06G021200.1.v1.1	CULA01G30090.1	KAK9268907.1	Lchi12399	MA_10432148g0010	XP_023873582.1	XP_002265045.1
OG0012716	one_per_species_in_Orthogroups	yes	CmMahoganyH2.06G025800.1.v1.1	CULA02G42090.2	KAK9269647.1	Lchi07151	MA_43405g0010	XP_065619508.1	XP_002274964.1
OG0012720	one_per_species_in_Orthogroups	no	CmMahoganyH2.06G033500.1.v1.1	CULA09G29970.1	KAK9268488.1	Lchi09247	MA_10435727g0010	XP_065632456.1	XP_003634715.1
OG0012721	one_per_species_in_Orthogroups	no	CmMahoganyH2.06G038500.1.v1.1	CULA07G32810.1	KAK9269630.1	Lchi23015	MA_8687206g0010	XP_023889061.2	XP_002279971.1
OG0012722	one_per_species_in_Orthogroups	no	CmMahoganyH2.06G043100.1.v1.1	CULA09G25110.1	KAK9269485.1	Lchi12963	MA_450177g0010	XP_065634066.1	XP_002281441.1
OG0012727	one_per_species_in_Orthogroups	yes	CmMahoganyH2.06G054000.1.v1.1	CULA09G01410.2	KAK9268681.1	Lchi25777	MA_128155g0010	XP_023929272.2	XP_002281410.1
OG0012728	one_per_species_in_Orthogroups	no	CmMahoganyH2.06G056100.1.v1.1	CULA04G31830.1	KAK9269611.1	Lchi17371	MA_74360g0010	XP_065628419.1	XP_002284509.1
OG0012729	one_per_species_in_Orthogroups	yes	CmMahoganyH2.06G057400.1.v1.1	CULA02G66440.1	KAK9280039.1	Lchi05193	MA_287417g0010	XP_065636795.1	XP_002267174.1
OG0012730	one_per_species_in_Orthogroups	no	CmMahoganyH2.06G059700.1.v1.1	CULA05G29050.1	KAK9269598.1	Lchi13422	MA_10432513g0010	XP_023919144.1	XP_002284643.3
OG0012731	one_per_species_in_Orthogroups	no	CmMahoganyH2.06G061800.1.v1.1	CULA06G53670.1	KAK9268849.1	Lchi06209	MA_14692g0010	XP_065619636.1	XP_002270029.1
OG0012732	one_per_species_in_Orthogroups	yes	CmMahoganyH2.06G068100.1.v1.1	CULA09G25040.2	KAK9268476.1	Lchi18021	MA_10277514g0010	XP_065625041.1	XP_002285056.1
OG0012733	one_per_species_in_Orthogroups	no	CmMahoganyH2.06G068500.1.v1.1	CULASca60250.1	KAK9265769.1	Lchi18206	MA_127668g0010	XP_065618805.1	XP_002285093.1
OG0012737	one_per_species_in_Orthogroups	no	CmMahoganyH2.06G071400.1.v1.1	CULA02G37390.1	KAK9268920.1	Lchi09893	MA_837813g0010	XP_023901576.1	XP_002282834.1
OG0012739	one_per_species_in_Orthogroups	yes	CmMahoganyH2.06G073500.1.v1.1	CULA04G61370.3	KAK9269711.1	Lchi08494	MA_10436755g0010	XP_065633582.1	XP_002285254.1
OG0012740	one_per_species_in_Orthogroups	no	CmMahoganyH2.06G074000.1.v1.1	CULA04G55090.1	KAK9268738.1	Lchi08491	MA_95828g0010	XP_023894269.2	XP_002282870.1
OG0012741	one_per_species_in_Orthogroups	no	CmMahoganyH2.06G077800.1.v1.1	CULASca29090.1	KAK9268917.1	Lchi11638	MA_5849416g0010	XP_023889892.1	XP_002283120.2
OG0012742	one_per_species_in_Orthogroups	yes	CmMahoganyH2.06G083400.1.v1.1	CULA01G82490.1	KAK9284567.1	Lchi07163	MA_5853g0010	XP_023916965.1	XP_002272703.1
OG0012744	one_per_species_in_Orthogroups	yes	CmMahoganyH2.06G085300.1.v1.1	CULA02G46670.4	KAK9284795.1	Lchi07134	MA_92498g0010	XP_023887861.1	XP_010657194.1
OG0012746	one_per_species_in_Orthogroups	yes	CmMahoganyH2.06G090700.4.v1.1	CULA05G20860.1	KAK9285020.1	Lchi01176	MA_10432417g0010	XP_023900132.1	XP_002271026.1
OG0012747	one_per_species_in_Orthogroups	yes	CmMahoganyH2.06G090900.1.v1.1	CULA01G86900.1	KAK9284828.1	Lchi10850	MA_10435358g0010	XP_023900131.1	XP_002273465.1
OG0012748	one_per_species_in_Orthogroups	yes	CmMahoganyH2.06G091400.1.v1.1	CULA05G02870.1	KAK9285743.1	Lchi29960	MA_13998g0010	XP_065629486.1	XP_002273297.1
OG0012750	one_per_species_in_Orthogroups	yes	CmMahoganyH2.06G098000.2.v1.1	CULA01G04780.1	KAK9285636.1	Lchi12927	MA_45379g0010	XP_023916184.1	XP_002273999.2
OG0012752	one_per_species_in_Orthogroups	no	CmMahoganyH2.06G118200.1.v1.1	CULA03G68990.11	KAK9285946.1	Lchi08512	MA_2692g0010	XP_023903549.2	XP_002277888.1
OG0012753	one_per_species_in_Orthogroups	yes	CmMahoganyH2.06G126900.1.v1.1	CULA01G00370.1	KAK9279201.1	Lchi01697	MA_10433730g0010	XP_023883571.2	XP_002262834.2
OG0012754	one_per_species_in_Orthogroups	yes	CmMahoganyH2.06G127400.1.v1.1	CULA05G36510.2	KAK9283965.1	Lchi07277	MA_6432367g0010	XP_065617524.1	XP_002266989.1
OG0012755	one_per_species_in_Orthogroups	no	CmMahoganyH2.06G127700.1.v1.1	CULA05G36490.2	KAK9283088.1	Lchi07279	MA_80455g0010	XP_023893116.1	XP_002267177.1
OG0012756	one_per_species_in_Orthogroups	yes	CmMahoganyH2.06G128200.1.v1.1	CULA02G33970.1	KAK9283665.1	Lchi07299	MA_206524g0010	XP_023893095.1	XP_002270952.1
OG0012757	one_per_species_in_Orthogroups	no	CmMahoganyH2.06G130400.1.v1.1	CULA04G57430.2	KAK9283402.1	Lchi07717	MA_502949g0010	XP_023907747.1	XP_002280158.1
OG0012758	one_per_species_in_Orthogroups	no	CmMahoganyH2.06G131100.1.v1.1	CULA01G55780.1	KAK9284056.1	Lchi07387	MA_55006g0010	XP_023907748.1	XP_002279538.1
OG0012762	one_per_species_in_Orthogroups	no	CmMahoganyH2.06G147500.1.v1.1	CULA08G02850.1	KAK9283299.1	Lchi04324	MA_74653g0010	XP_023888243.2	XP_019080117.1
OG0012764	one_per_species_in_Orthogroups	no	CmMahoganyH2.06G160300.1.v1.1	CULA07G02380.1	KAK9283153.1	Lchi22872	MA_949198g0010	XP_023904771.1	XP_002283725.1
OG0012766	one_per_species_in_Orthogroups	no	CmMahoganyH2.06G163300.1.v1.1	CULA08G14910.4	KAK9282723.1	Lchi18957	MA_10432250g0010	XP_065628063.1	XP_002278627.2
OG0012767	one_per_species_in_Orthogroups	yes	CmMahoganyH2.06G164000.1.v1.1	CULA08G23610.2	KAK9282937.1	Lchi24338	MA_20259g0010	XP_023884230.1	XP_002283841.1
OG0012768	one_per_species_in_Orthogroups	no	CmMahoganyH2.06G165100.1.v1.1	CULA07G30900.3	KAK9283709.1	Lchi21737	MA_10434310g0010	XP_023884210.1	XP_002279262.1
OG0012769	one_per_species_in_Orthogroups	no	CmMahoganyH2.06G173200.1.v1.1	CULA02G15830.1	KAK9283444.1	Lchi26213	MA_10427324g0010	XP_023904026.1	XP_002275667.3
OG0012770	one_per_species_in_Orthogroups	no	CmMahoganyH2.06G174500.1.v1.1	CULA08G19740.2	KAK9283757.1	Lchi26222	MA_483364g0010	XP_023905758.1	XP_002281167.1
OG0012775	one_per_species_in_Orthogroups	no	CmMahoganyH2.06G187700.1.v1.1	CULA07G27870.1	KAK9283477.1	Lchi17266	MA_205222g0010	XP_065635043.1	XP_002269222.1
OG0012778	one_per_species_in_Orthogroups	no	CmMahoganyH2.06G200700.1.v1.1	CULA08G30350.2	KAK9274106.1	Lchi13081	MA_15119g0010	XP_023928498.1	XP_010661598.1
OG0012780	one_per_species_in_Orthogroups	no	CmMahoganyH2.06G204000.1.v1.1	CULA10G18700.2	KAK9273488.1	Lchi11953	MA_139811g0010	XP_023913811.1	XP_002274443.1
OG0012784	one_per_species_in_Orthogroups	no	CmMahoganyH2.06G215800.1.v1.1	CULA06G34580.2	KAK9269864.1	Lchi14217	MA_10431835g0010	XP_023926890.1	XP_002270273.1
OG0012786	one_per_species_in_Orthogroups	yes	CmMahoganyH2.06G224800.1.v1.1	CULA10G42270.2	KAK9279895.1	Lchi05000	MA_10427059g0010	XP_023924101.1	XP_002265908.1
OG0012788	one_per_species_in_Orthogroups	no	CmMahoganyH2.06G229800.1.v1.1	CULA07G52880.2	KAK9284532.1	Lchi09129	MA_163154g0020	XP_023924788.2	XP_002283386.1
OG0012789	one_per_species_in_Orthogroups	yes	CmMahoganyH2.06G235100.1.v1.1	CULA09G25400.1	KAK9284470.1	Lchi18024	MA_10177821g0020	XP_023877681.1	XP_002279871.1
OG0012796	one_per_species_in_Orthogroups	no	CmMahoganyH2.07G016700.1.v1.1	CULA05G07140.3	KAK9275874.1	Lchi02617	MA_10431584g0010	XP_065634045.1	XP_002277240.1
OG0012797	one_per_species_in_Orthogroups	no	CmMahoganyH2.07G018600.1.v1.1	CULA11G35240.1	KAK9272142.1	Lchi14417	MA_138148g0010	XP_023882909.1	XP_002272414.3
OG0012800	one_per_species_in_Orthogroups	yes	CmMahoganyH2.07G025200.1.v1.1	CULA05G25590.1	KAK9274482.1	Lchi11515	MA_20138g0010	XP_065620356.1	XP_010656063.1
OG0012806	one_per_species_in_Orthogroups	yes	CmMahoganyH2.07G048200.1.v1.1	CULA08G32070.1	KAK9267218.1	Lchi24717	MA_10427831g0010	XP_023874359.2	XP_002276440.3
OG0012808	one_per_species_in_Orthogroups	no	CmMahoganyH2.07G054500.1.v1.1	CULA01G03080.1	KAK9287245.1	Lchi02184	MA_25773g0010	XP_023929846.1	XP_002271347.1
OG0012810	one_per_species_in_Orthogroups	no	CmMahoganyH2.07G058000.1.v1.1	CULA03G03280.1	KAK9272870.1	Lchi14033	MA_99688g0010	XP_023879943.1	XP_002266648.2
OG0012812	one_per_species_in_Orthogroups	yes	CmMahoganyH2.07G072900.1.v1.1	CULA01G58920.1	KAK9286605.1	Lchi13021	MA_126568g0010	XP_023878034.2	XP_002268313.1
OG0012813	one_per_species_in_Orthogroups	yes	CmMahoganyH2.07G087000.1.v1.1	CULA01G59530.1	KAK9286389.1	Lchi13892	MA_6168g0010	XP_023914898.1	XP_002267727.1
OG0012814	one_per_species_in_Orthogroups	yes	CmMahoganyH2.07G090000.1.v1.1	CULA10G42730.1	KAK9286532.1	Lchi30889	MA_10435712g0010	XP_023905170.1	XP_002271696.1
OG0012816	one_per_species_in_Orthogroups	yes	CmMahoganyH2.07G093200.1.v1.1	CULA02G24860.1	KAK9286208.1	Lchi15946	MA_8610718g0010	XP_023903330.2	XP_019074684.1
OG0012817	one_per_species_in_Orthogroups	no	CmMahoganyH2.07G108400.1.v1.1	CULA11G00320.2	KAK9286813.1	Lchi08968	MA_26026g0010	XP_023904618.1	XP_002284886.1
OG0012818	one_per_species_in_Orthogroups	no	CmMahoganyH2.07G111200.1.v1.1	CULA07G22760.2	KAK9286051.1	Lchi13981	MA_10735g0010	XP_065631373.1	XP_002284741.1
OG0012819	one_per_species_in_Orthogroups	yes	CmMahoganyH2.07G113900.1.v1.1	CULA06G50480.1	KAK9286443.1	Lchi23627	MA_10432416g0010	XP_023928795.1	XP_002281086.1
OG0012822	one_per_species_in_Orthogroups	yes	CmMahoganyH2.07G122900.1.v1.1	CULA06G02280.1	KAK9286870.1	Lchi24274	MA_30192g0010	XP_023912998.2	XP_019074377.1
OG0012824	one_per_species_in_Orthogroups	no	CmMahoganyH2.07G126700.1.v1.1	CULA07G22880.1	KAK9286119.1	Lchi02747	MA_10434231g0010	XP_023915490.1	XP_002274534.1
OG0012825	one_per_species_in_Orthogroups	yes	CmMahoganyH2.07G130400.1.v1.1	CULA04G39880.1	KAK9287282.1	Lchi29168	MA_9346021g0010	XP_023884370.1	XP_002268617.1
OG0012831	one_per_species_in_Orthogroups	no	CmMahoganyH2.07G155800.1.v1.1	CULA07G14620.1	KAK9286833.1	Lchi23597	MA_845170g0010	XP_065618277.1	XP_002282206.1
OG0012833	one_per_species_in_Orthogroups	yes	CmMahoganyH2.07G164900.1.v1.1	CULA08G46420.1	KAK9286426.1	Lchi11284	MA_10427407g0010	XP_023921676.1	XP_002283038.1
OG0012834	one_per_species_in_Orthogroups	yes	CmMahoganyH2.07G168200.1.v1.1	CULA06G52010.3	KAK9286732.1	Lchi17958	MA_10436596g0010	XP_023890797.2	NP_001267910.1
OG0012836	one_per_species_in_Orthogroups	no	CmMahoganyH2.08G005900.1.v1.1	CULA01G82780.1	KAK9291381.1	Lchi30801	MA_3403026g0010	XP_023900711.1	XP_002278780.1
OG0012838	one_per_species_in_Orthogroups	no	CmMahoganyH2.08G010700.1.v1.1	CULA07G49240.5	KAK9276328.1	Lchi08777	MA_104746g0010	XP_023872256.1	XP_002281668.1
OG0012840	one_per_species_in_Orthogroups	no	CmMahoganyH2.08G014400.1.v1.1	CULA07G30090.1	KAK9276393.1	Lchi15692	MA_648g0010	XP_023921940.1	XP_002279311.2
OG0012844	one_per_species_in_Orthogroups	yes	CmMahoganyH2.08G033400.1.v1.1	CULA10G21910.1	KAK9279531.1	Lchi28612	MA_10426806g0010	XP_023876236.2	XP_002284705.2
OG0012846	one_per_species_in_Orthogroups	no	CmMahoganyH2.08G037000.1.v1.1	CULA01G46920.1	KAK9280265.1	Lchi23410	MA_10031662g0010	XP_065629460.1	XP_010651069.1
OG0012851	one_per_species_in_Orthogroups	yes	CmMahoganyH2.08G051800.1.v1.1	CULA08G13780.1	KAK9279736.1	Lchi12843	MA_806g0020	XP_023924705.2	XP_019076105.1
OG0012854	one_per_species_in_Orthogroups	no	CmMahoganyH2.08G070100.1.v1.1	CULA11G09140.1	KAK9279549.1	Lchi07395	MA_110556g0010	XP_023912615.1	XP_002268576.1
OG0012856	one_per_species_in_Orthogroups	no	CmMahoganyH2.08G077200.1.v1.1	CULA09G11220.1	KAK9280392.1	Lchi19390	MA_25177g0010	XP_023921505.1	XP_010651140.1
OG0012857	one_per_species_in_Orthogroups	yes	CmMahoganyH2.08G080100.1.v1.1	CULA04G38350.1	KAK9279739.1	Lchi30881	MA_10432986g0010	XP_023923868.1	XP_002285095.1
OG0012858	one_per_species_in_Orthogroups	no	CmMahoganyH2.08G080800.1.v1.1	CULA10G05910.1	KAK9280292.1	Lchi05370	MA_88006g0010	XP_065616736.1	XP_002285130.1
OG0012859	one_per_species_in_Orthogroups	yes	CmMahoganyH2.08G081200.1.v1.1	CULA10G02600.1	KAK9279873.1	Lchi08142	MA_876698g0010	XP_023926867.1	XP_002285144.1
OG0012860	one_per_species_in_Orthogroups	yes	CmMahoganyH2.08G081900.1.v1.1	CULA07G21530.1	KAK9280196.1	Lchi19008	MA_87729g0010	XP_065616334.1	XP_002285170.1
OG0012864	one_per_species_in_Orthogroups	no	CmMahoganyH2.08G102300.1.v1.1	CULA11G32650.2	KAK9274350.1	Lchi20371	MA_99242g0010	XP_023928221.1	XP_002280404.1
OG0012865	one_per_species_in_Orthogroups	no	CmMahoganyH2.08G103300.1.v1.1	CULA03G30920.1	KAK9273662.1	Lchi08084	MA_8503g0010	XP_023928213.1	XP_010651534.1
OG0012866	one_per_species_in_Orthogroups	yes	CmMahoganyH2.08G105000.1.v1.1	CULA05G28270.4	KAK9280097.1	Lchi13087	MA_10435902g0010	XP_023886403.2	XP_002265210.1
OG0012867	one_per_species_in_Orthogroups	yes	CmMahoganyH2.08G111200.1.v1.1	CULA07G03210.1	KAK9279819.1	Lchi15477	MA_8767694g0010	XP_023875978.1	XP_002274311.1
OG0012868	one_per_species_in_Orthogroups	yes	CmMahoganyH2.08G111600.1.v1.1	CULA07G04890.1	KAK9279315.1	Lchi20532	MA_10436339g0010	XP_023875997.2	XP_002274210.1
OG0012871	one_per_species_in_Orthogroups	yes	CmMahoganyH2.08G115100.1.v1.1	CULA10G27820.1	KAK9279535.1	Lchi21837	MA_100758g0010	XP_023908363.1	XP_002270388.1
OG0012872	one_per_species_in_Orthogroups	no	CmMahoganyH2.08G116200.1.v1.1	CULA05G54720.4	KAK9279710.1	Lchi31435	MA_10427295g0010	XP_023890907.1	XP_002270926.1
OG0012873	one_per_species_in_Orthogroups	yes	CmMahoganyH2.08G118900.1.v1.1	CULA05G32470.1	KAK9279688.1	Lchi17428	MA_88369g0010	XP_065634458.1	XP_002269920.2
OG0012875	one_per_species_in_Orthogroups	yes	CmMahoganyH2.08G131700.1.v1.1	CULA01G40970.1	KAK9274358.1	Lchi31267	MA_59883g0010	XP_023927302.1	XP_002285744.1
OG0012876	one_per_species_in_Orthogroups	yes	CmMahoganyH2.08G137600.1.v1.1	CULA06G29820.1	KAK9274405.1	Lchi06245	MA_10428618g0010	XP_023903428.1	XP_002285621.1
OG0012877	one_per_species_in_Orthogroups	yes	CmMahoganyH2.08G138200.1.v1.1	CULA03G74980.2	KAK9273863.1	Lchi19167	MA_10427857g0010	XP_023903448.2	XP_019076177.1
OG0012880	one_per_species_in_Orthogroups	yes	CmMahoganyH2.08G143700.1.v1.1	CULA10G17910.2	KAK9273244.1	Lchi05721	MA_404300g0010	XP_023874873.1	XP_010651351.1
OG0012883	one_per_species_in_Orthogroups	yes	CmMahoganyH2.08G157400.1.v1.1	CULA10G20370.1	KAK9274008.1	Lchi22408	MA_10430192g0020	XP_023922355.1	XP_002285411.1
OG0012887	one_per_species_in_Orthogroups	yes	CmMahoganyH2.08G175500.1.v1.1	CULA08G48200.1	KAK9277332.1	Lchi16332	MA_10432507g0010	XP_065631703.1	XP_002284469.1
OG0012888	one_per_species_in_Orthogroups	yes	CmMahoganyH2.08G180400.1.v1.1	CULA01G59690.1	KAK9274731.1	Lchi01549	MA_8968397g0010	XP_023929556.1	XP_002269816.1
OG0012889	one_per_species_in_Orthogroups	yes	CmMahoganyH2.08G181200.1.v1.1	CULA01G14380.1	KAK9275426.1	Lchi01558	MA_925722g0010	XP_023894083.1	XP_002271306.1
OG0012893	one_per_species_in_Orthogroups	no	CmMahoganyH2.09G025200.1.v1.1	CULA09G25620.1	KAK9289372.1	Lchi08184	MA_320479g0010	XP_023924938.1	XP_002281642.1
OG0012894	one_per_species_in_Orthogroups	yes	CmMahoganyH2.09G027200.1.v1.1	CULA07G02580.1	KAK9290942.1	Lchi14460	MA_10434537g0010	XP_023900810.1	XP_002281908.2
OG0012898	one_per_species_in_Orthogroups	yes	CmMahoganyH2.09G032800.1.v1.1	CULA07G25290.1	KAK9291098.1	Lchi20421	MA_196874g0010	XP_023925819.1	XP_002269130.1
OG0012900	one_per_species_in_Orthogroups	no	CmMahoganyH2.09G041600.1.v1.1	CULA07G07410.1	KAK9290765.1	Lchi10420	MA_6787038g0010	XP_023879546.1	XP_002264435.1
OG0012903	one_per_species_in_Orthogroups	no	CmMahoganyH2.09G045500.1.v1.1	CULA09G14990.1	KAK9290402.1	Lchi29930	MA_10431194g0010	XP_023894767.1	XP_002283448.1
OG0012906	one_per_species_in_Orthogroups	no	CmMahoganyH2.09G055700.1.v1.1	CULA09G16640.1	KAK9290092.1	Lchi22467	MA_10043134g0010	XP_065636082.1	XP_002282010.2
OG0012907	one_per_species_in_Orthogroups	no	CmMahoganyH2.09G061100.1.v1.1	CULA05G33570.1	KAK9280417.1	Lchi16829	MA_8350g0010	XP_023886518.2	XP_002266103.2
OG0012909	one_per_species_in_Orthogroups	yes	CmMahoganyH2.09G064000.1.v1.1	CULA03G73720.1	KAK9289931.1	Lchi19174	MA_95771g0010	XP_023919928.2	XP_002274655.1
OG0012910	one_per_species_in_Orthogroups	no	CmMahoganyH2.09G067100.1.v1.1	CULA08G00160.1	KAK9290847.1	Lchi15884	MA_10431240g0010	XP_023906766.1	XP_002277594.1
OG0012911	one_per_species_in_Orthogroups	yes	CmMahoganyH2.09G067200.1.v1.1	CULA08G23910.1	KAK9289960.1	Lchi15883	MA_34573g0010	XP_023906791.1	XP_002277660.1
OG0012912	one_per_species_in_Orthogroups	no	CmMahoganyH2.09G073200.1.v1.1	CULA01G16170.1	KAK9289477.1	Lchi10633	MA_69689g0010	XP_065619278.1	XP_010654154.1
OG0012913	one_per_species_in_Orthogroups	no	CmMahoganyH2.09G076000.1.v1.1	CULA04G62780.1	KAK9290368.1	Lchi29903	MA_10426376g0010	XP_023893464.1	XP_002263823.1
OG0012915	one_per_species_in_Orthogroups	no	CmMahoganyH2.09G079500.1.v1.1	CULA06G13720.1	KAK9289628.1	Lchi28174	MA_194736g0010	XP_023919929.1	XP_002271217.1
OG0012917	one_per_species_in_Orthogroups	yes	CmMahoganyH2.09G090200.1.v1.1	CULA03G01070.1	KAK9290857.1	Lchi07783	MA_61260g0010	XP_023923306.2	XP_002268056.2
OG0012921	one_per_species_in_Orthogroups	yes	CmMahoganyH2.09G106400.1.v1.1	CULA09G19160.1	KAK9291218.1	Lchi18297	MA_10436153g0010	XP_023900682.2	XP_002264531.1
OG0012923	one_per_species_in_Orthogroups	no	CmMahoganyH2.09G120000.1.v1.1	CULA02G10300.1	KAK9289295.1	Lchi06226	MA_29076g0010	XP_023919052.1	XP_002275225.2
OG0012924	one_per_species_in_Orthogroups	no	CmMahoganyH2.09G121100.1.v1.1	CULA06G32870.1	KAK9289592.1	Lchi06840	MA_87543g0010	XP_023907336.1	XP_002282707.1
OG0012928	one_per_species_in_Orthogroups	no	CmMahoganyH2.09G127200.1.v1.1	CULA03G71320.1	KAK9291047.1	Lchi20228	MA_867493g0010	XP_065633161.1	XP_003632714.1
OG0012929	one_per_species_in_Orthogroups	yes	CmMahoganyH2.09G128300.1.v1.1	CULA06G56120.1	KAK9290164.1	Lchi12029	MA_10187020g0010	XP_023889257.1	XP_002276836.3
OG0012930	one_per_species_in_Orthogroups	no	CmMahoganyH2.09G128600.1.v1.1	CULA06G50790.1	KAK9290447.1	Lchi00646	MA_10006126g0010	XP_065637856.1	XP_002276799.1
