Orthogroup	source	C_mollissima	Liriodendron_hybrid	V_vinifera	n_Cunninghamia_lanceolata_CULA	n_Liquidambar_formosana	n_Picea_abies	n_Quercus_suber
OG0012788	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G229800.1.v1.1	Lchi09129	XP_002283386.1	1	1	1	1
OG0012789	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G235100.1.v1.1	Lchi18024	XP_002279871.1	1	1	1	1
OG0012796	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.07G016700.1.v1.1	Lchi02617	XP_002277240.1	1	1	1	1
OG0012797	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.07G018600.1.v1.1	Lchi14417	XP_002272414.3	1	1	1	1
OG0012800	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.07G025200.1.v1.1	Lchi11515	XP_010656063.1	1	1	1	1
OG0012806	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.07G048200.1.v1.1	Lchi24717	XP_002276440.3	1	1	1	1
OG0012808	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.07G054500.1.v1.1	Lchi02184	XP_002271347.1	1	1	1	1
OG0012810	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.07G058000.1.v1.1	Lchi14033	XP_002266648.2	1	1	1	1
OG0012812	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.07G072900.1.v1.1	Lchi13021	XP_002268313.1	1	1	1	1
OG0012813	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.07G087000.1.v1.1	Lchi13892	XP_002267727.1	1	1	1	1
OG0012814	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.07G090000.1.v1.1	Lchi30889	XP_002271696.1	1	1	1	1
OG0012816	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.07G093200.1.v1.1	Lchi15946	XP_019074684.1	1	1	1	1
OG0012817	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.07G108400.1.v1.1	Lchi08968	XP_002284886.1	1	1	1	1
OG0012818	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.07G111200.1.v1.1	Lchi13981	XP_002284741.1	1	1	1	1
OG0012819	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.07G113900.1.v1.1	Lchi23627	XP_002281086.1	1	1	1	1
OG0012822	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.07G122900.1.v1.1	Lchi24274	XP_019074377.1	1	1	1	1
OG0012824	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.07G126700.1.v1.1	Lchi02747	XP_002274534.1	1	1	1	1
OG0012825	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.07G130400.1.v1.1	Lchi29168	XP_002268617.1	1	1	1	1
OG0012831	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.07G155800.1.v1.1	Lchi23597	XP_002282206.1	1	1	1	1
OG0012833	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.07G164900.1.v1.1	Lchi11284	XP_002283038.1	1	1	1	1
OG0012834	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.07G168200.1.v1.1	Lchi17958	NP_001267910.1	1	1	1	1
OG0012836	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G005900.1.v1.1	Lchi30801	XP_002278780.1	1	1	1	1
OG0012838	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G010700.1.v1.1	Lchi08777	XP_002281668.1	1	1	1	1
OG0012840	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G014400.1.v1.1	Lchi15692	XP_002279311.2	1	1	1	1
OG0012844	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G033400.1.v1.1	Lchi28612	XP_002284705.2	1	1	1	1
OG0012846	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G037000.1.v1.1	Lchi23410	XP_010651069.1	1	1	1	1
OG0012851	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G051800.1.v1.1	Lchi12843	XP_019076105.1	1	1	1	1
OG0012854	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G070100.1.v1.1	Lchi07395	XP_002268576.1	1	1	1	1
OG0012856	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G077200.1.v1.1	Lchi19390	XP_010651140.1	1	1	1	1
OG0012857	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G080100.1.v1.1	Lchi30881	XP_002285095.1	1	1	1	1
OG0012858	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G080800.1.v1.1	Lchi05370	XP_002285130.1	1	1	1	1
OG0012859	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G081200.1.v1.1	Lchi08142	XP_002285144.1	1	1	1	1
OG0012860	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G081900.1.v1.1	Lchi19008	XP_002285170.1	1	1	1	1
OG0012864	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G102300.1.v1.1	Lchi20371	XP_002280404.1	1	1	1	1
OG0012865	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G103300.1.v1.1	Lchi08084	XP_010651534.1	1	1	1	1
OG0012866	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G105000.1.v1.1	Lchi13087	XP_002265210.1	1	1	1	1
OG0012867	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G111200.1.v1.1	Lchi15477	XP_002274311.1	1	1	1	1
OG0012868	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G111600.1.v1.1	Lchi20532	XP_002274210.1	1	1	1	1
OG0012871	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G115100.1.v1.1	Lchi21837	XP_002270388.1	1	1	1	1
OG0012872	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G116200.1.v1.1	Lchi31435	XP_002270926.1	1	1	1	1
OG0012873	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G118900.1.v1.1	Lchi17428	XP_002269920.2	1	1	1	1
OG0012875	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G131700.1.v1.1	Lchi31267	XP_002285744.1	1	1	1	1
OG0012876	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G137600.1.v1.1	Lchi06245	XP_002285621.1	1	1	1	1
OG0012877	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G138200.1.v1.1	Lchi19167	XP_019076177.1	1	1	1	1
OG0012880	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G143700.1.v1.1	Lchi05721	XP_010651351.1	1	1	1	1
OG0012883	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G157400.1.v1.1	Lchi22408	XP_002285411.1	1	1	1	1
OG0012887	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G175500.1.v1.1	Lchi16332	XP_002284469.1	1	1	1	1
OG0012888	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G180400.1.v1.1	Lchi01549	XP_002269816.1	1	1	1	1
OG0012889	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.08G181200.1.v1.1	Lchi01558	XP_002271306.1	1	1	1	1
OG0012893	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G025200.1.v1.1	Lchi08184	XP_002281642.1	1	1	1	1
OG0012894	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G027200.1.v1.1	Lchi14460	XP_002281908.2	1	1	1	1
OG0012898	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G032800.1.v1.1	Lchi20421	XP_002269130.1	1	1	1	1
OG0012900	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G041600.1.v1.1	Lchi10420	XP_002264435.1	1	1	1	1
OG0012903	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G045500.1.v1.1	Lchi29930	XP_002283448.1	1	1	1	1
OG0012906	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G055700.1.v1.1	Lchi22467	XP_002282010.2	1	1	1	1
OG0012907	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G061100.1.v1.1	Lchi16829	XP_002266103.2	1	1	1	1
OG0012909	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G064000.1.v1.1	Lchi19174	XP_002274655.1	1	1	1	1
OG0012910	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G067100.1.v1.1	Lchi15884	XP_002277594.1	1	1	1	1
OG0012911	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G067200.1.v1.1	Lchi15883	XP_002277660.1	1	1	1	1
OG0012912	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G073200.1.v1.1	Lchi10633	XP_010654154.1	1	1	1	1
OG0012913	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G076000.1.v1.1	Lchi29903	XP_002263823.1	1	1	1	1
OG0012915	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G079500.1.v1.1	Lchi28174	XP_002271217.1	1	1	1	1
OG0012917	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G090200.1.v1.1	Lchi07783	XP_002268056.2	1	1	1	1
OG0012921	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G106400.1.v1.1	Lchi18297	XP_002264531.1	1	1	1	1
OG0012923	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G120000.1.v1.1	Lchi06226	XP_002275225.2	1	1	1	1
OG0012924	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G121100.1.v1.1	Lchi06840	XP_002282707.1	1	1	1	1
OG0012928	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G127200.1.v1.1	Lchi20228	XP_003632714.1	1	1	1	1
OG0012929	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G128300.1.v1.1	Lchi12029	XP_002276836.3	1	1	1	1
OG0012930	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G128600.1.v1.1	Lchi00646	XP_002276799.1	1	1	1	1
OG0012931	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G132500.1.v1.1	Lchi19924	XP_002269768.2	1	1	1	1
OG0012933	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G145200.1.v1.1	Lchi23896	XP_019076972.1	1	1	1	1
OG0012935	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G150200.1.v1.1	Lchi26515	XP_010653973.1	1	1	1	1
OG0012936	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G152900.1.v1.1	Lchi30543	XP_002273524.1	1	1	1	1
OG0012938	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G158900.3.v1.1	Lchi05209	XP_010661810.1	1	1	1	1
OG0012939	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G173500.1.v1.1	Lchi32968	NP_001268078.1	1	1	1	1
OG0012940	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.09G174400.1.v1.1	Lchi12073	XP_002283838.1	1	1	1	1
OG0012941	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G001000.1.v1.1	Lchi08352	XP_002274688.1	1	1	1	1
OG0012943	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G002200.1.v1.1	Lchi08363	XP_019080543.1	1	1	1	1
OG0012947	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G019700.1.v1.1	Lchi14673	XP_019075040.1	1	1	1	1
OG0012948	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G020100.1.v1.1	Lchi01223	XP_010663311.1	1	1	1	1
OG0012952	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G026000.1.v1.1	Lchi05942	XP_002280752.1	1	1	1	1
OG0012957	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G031500.1.v1.1	Lchi19226	XP_002279644.2	1	1	1	1
OG0012958	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G032000.1.v1.1	Lchi19229	XP_002282850.1	1	1	1	1
OG0012959	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G035900.1.v1.1	Lchi19268	NP_001268081.1	1	1	1	1
OG0012961	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G037200.1.v1.1	Lchi04205	XP_002282298.1	1	1	1	1
OG0012963	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G038100.1.v1.1	Lchi01399	XP_002273584.1	1	1	1	1
OG0012964	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G042500.1.v1.1	Lchi06051	XP_003635126.1	1	1	1	1
OG0012965	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G043800.1.v1.1	Lchi01475	XP_002269360.1	1	1	1	1
OG0012966	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G044200.1.v1.1	Lchi01478	XP_002270066.1	1	1	1	1
OG0012967	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G044400.1.v1.1	Lchi01481	XP_002266460.2	1	1	1	1
OG0012970	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G049300.1.v1.1	Lchi23486	XP_003635686.2	1	1	1	1
OG0012971	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G050900.1.v1.1	Lchi17555	XP_002267811.1	1	1	1	1
OG0012973	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G053100.1.v1.1	Lchi04863	XP_002266380.1	1	1	1	1
OG0012975	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G058800.1.v1.1	Lchi04936	XP_002282656.1	1	1	1	1
OG0012977	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G066500.1.v1.1	Lchi00136	XP_002278510.1	1	1	1	1
OG0012980	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G075300.1.v1.1	Lchi12039	XP_002272980.1	1	1	1	1
OG0012981	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G075500.1.v1.1	Lchi12045	XP_010651968.1	1	1	1	1
OG0012982	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G075700.1.v1.1	Lchi00625	XP_002278246.1	1	1	1	1
OG0012983	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G077200.1.v1.1	Lchi19755	XP_002275066.1	1	1	1	1
OG0012986	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G078100.1.v1.1	Lchi17302	XP_002272463.2	1	1	1	1
OG0012988	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G085700.1.v1.1	Lchi14526	XP_002270390.1	1	1	1	1
OG0012992	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G098200.1.v1.1	Lchi17477	XP_002284484.1	1	1	1	1
OG0012993	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G100700.1.v1.1	Lchi00991	XP_019074718.1	1	1	1	1
OG0012994	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G101100.1.v1.1	Lchi00984	XP_002284059.1	1	1	1	1
OG0012995	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G101700.1.v1.1	Lchi08873	XP_002284012.1	1	1	1	1
OG0012998	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G106800.1.v1.1	Lchi04565	XP_010649587.1	1	1	1	1
OG0012999	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G108200.1.v1.1	Lchi00315	XP_010652194.1	1	1	1	1
OG0013000	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G108700.1.v1.1	Lchi04590	XP_002268380.1	1	1	1	1
OG0013002	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G113300.1.v1.1	Lchi00345	XP_002264804.1	1	1	1	1
OG0013004	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G118500.1.v1.1	Lchi08683	XP_010648467.1	1	1	1	1
OG0013006	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G125900.1.v1.1	Lchi10759	XP_010656785.1	1	1	1	1
OG0013007	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G126100.1.v1.1	Lchi24158	XP_002279641.1	1	1	1	1
OG0013009	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G140600.1.v1.1	Lchi03011	XP_010664280.1	1	1	1	1
OG0013010	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G141600.1.v1.1	Lchi03030	XP_010664299.1	1	1	1	1
OG0013013	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G167600.1.v1.1	Lchi20006	XP_010652377.1	1	1	1	1
OG0013016	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G180700.2.v1.1	Lchi13354	XP_002281875.1	1	1	1	1
OG0013017	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.10G181700.1.v1.1	Lchi13365	XP_002275636.1	1	1	1	1
OG0013020	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.11G008200.1.v1.1	Lchi21265	XP_010645098.1	1	1	1	1
OG0013022	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.11G031900.1.v1.1	Lchi21053	XP_002266045.2	1	1	1	1
OG0013023	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.11G034600.1.v1.1	Lchi11176	XP_002271727.1	1	1	1	1
OG0013026	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.11G053200.1.v1.1	Lchi32173	XP_002273201.1	1	1	1	1
OG0013029	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.11G061000.1.v1.1	Lchi08611	XP_002263519.1	1	1	1	1
OG0013030	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.11G061600.1.v1.1	Lchi08603	XP_019081108.1	1	1	1	1
OG0013032	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.11G069200.1.v1.1	Lchi27071	XP_002275513.1	1	1	1	1
OG0013033	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.11G069700.1.v1.1	Lchi13165	XP_002275425.2	1	1	1	1
OG0013036	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.11G081800.1.v1.1	Lchi27653	XP_002274914.1	1	1	1	1
OG0013037	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.11G085600.1.v1.1	Lchi28140	XP_002264200.1	1	1	1	1
OG0013047	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.11G134300.1.v1.1	Lchi05935	XP_002265039.1	1	1	1	1
OG0013049	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.11G140500.1.v1.1	Lchi01721	XP_002266585.2	1	1	1	1
OG0013051	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.11G142900.1.v1.1	Lchi26065	XP_002262773.1	1	1	1	1
OG0013052	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.11G145100.1.v1.1	Lchi09415	XP_002264063.1	1	1	1	1
OG0013059	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.12G000200.1.v1.1	Lchi01982	XP_002264295.1	1	1	1	1
OG0013061	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.12G006400.1.v1.1	Lchi01627	XP_010645864.1	1	1	1	1
OG0013062	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.12G011200.1.v1.1	Lchi16169	XP_003634942.1	1	1	1	1
OG0013063	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.12G012200.1.v1.1	Lchi01606	XP_002277122.2	1	1	1	1
OG0013066	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.12G033200.1.v1.1	Lchi05007	XP_002275469.2	1	1	1	1
OG0013072	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.12G052100.1.v1.1	Lchi14834	XP_010662680.1	1	1	1	1
OG0013073	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.12G054100.1.v1.1	Lchi17923	XP_002273527.1	1	1	1	1
OG0013074	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.12G054800.1.v1.1	Lchi01157	XP_002272741.1	1	1	1	1
OG0013076	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.12G057600.1.v1.1	Lchi27465	XP_002272050.1	1	1	1	1
OG0013081	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.12G073600.1.v1.1	Lchi26686	XP_002285702.1	1	1	1	1
OG0013084	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.12G097300.1.v1.1	Lchi08360	XP_002276966.1	1	1	1	1
OG0013086	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.12G116800.1.v1.1	Lchi02033	XP_002285874.1	1	1	1	1
OG0013087	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.12G118300.1.v1.1	Lchi04585	XP_002285871.1	1	1	1	1
OG0013088	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.12G118800.1.v1.1	Lchi02013	XP_002285868.1	1	1	1	1
OG0013090	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.12G121300.1.v1.1	Lchi08697	XP_002285859.1	1	1	1	1
OG0013091	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.12G124800.1.v1.1	Lchi01900	XP_010664229.1	1	1	1	1
OG0013093	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.12G129800.1.v1.1	Lchi13242	XP_002263238.1	1	1	1	1
OG0013097	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.12G153500.1.v1.1	Lchi10023	XP_010645307.2	1	1	1	1
OG0013098	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.12G156100.1.v1.1	Lchi17176	XP_002266557.3	1	1	1	1
OG0013099	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.12G158200.1.v1.1	Lchi17205	XP_002263684.2	1	1	1	1
OG0013103	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.12G168200.1.v1.1	Lchi26979	XP_002271890.1	1	1	1	1
OG0013104	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.12G171100.1.v1.1	Lchi02572	XP_002265905.2	1	1	1	1
