Orthogroup	source	C_mollissima	Liriodendron_hybrid	V_vinifera	n_Cunninghamia_lanceolata_CULA	n_Liquidambar_formosana	n_Picea_abies	n_Quercus_suber
OG0012747	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G090900	Lc__Lchi10850	Vv__XP_002273465.1	1	1	1	1
OG0012748	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G091400	Lc__Lchi29960	Vv__XP_002273297.1	1	1	1	1
OG0012750	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G098000	Lc__Lchi12927	Vv__XP_002273999.2	1	1	1	1
OG0012752	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G118200	Lc__Lchi08512	Vv__XP_002277888.1	1	1	1	1
OG0012753	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G126900	Lc__Lchi01697	Vv__XP_002262834.2	1	1	1	1
OG0012754	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G127400	Lc__Lchi07277	Vv__XP_002266989.1	1	1	1	1
OG0012755	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G127700	Lc__Lchi07279	Vv__XP_002267177.1	1	1	1	1
OG0012756	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G128200	Lc__Lchi07299	Vv__XP_002270952.1	1	1	1	1
OG0012757	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G130400	Lc__Lchi07717	Vv__XP_002280158.1	1	1	1	1
OG0012758	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G131100	Lc__Lchi07387	Vv__XP_002279538.1	1	1	1	1
OG0012762	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G147500	Lc__Lchi04324	Vv__XP_019080117.1	1	1	1	1
OG0012764	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G160300	Lc__Lchi22872	Vv__XP_002283725.1	1	1	1	1
OG0012766	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G163300	Lc__Lchi18957	Vv__XP_002278627.2	1	1	1	1
OG0012767	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G164000	Lc__Lchi24338	Vv__XP_002283841.1	1	1	1	1
OG0012768	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G165100	Lc__Lchi21737	Vv__XP_002279262.1	1	1	1	1
OG0012769	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G173200	Lc__Lchi26213	Vv__XP_002275667.3	1	1	1	1
OG0012770	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G174500	Lc__Lchi26222	Vv__XP_002281167.1	1	1	1	1
OG0012775	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G187700	Lc__Lchi17266	Vv__XP_002269222.1	1	1	1	1
OG0012778	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G200700	Lc__Lchi13081	Vv__XP_010661598.1	1	1	1	1
OG0012780	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G204000	Lc__Lchi11953	Vv__XP_002274443.1	1	1	1	1
OG0012784	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G215800	Lc__Lchi14217	Vv__XP_002270273.1	1	1	1	1
OG0012786	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G224800	Lc__Lchi05000	Vv__XP_002265908.1	1	1	1	1
OG0012788	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G229800	Lc__Lchi09129	Vv__XP_002283386.1	1	1	1	1
OG0012789	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G235100	Lc__Lchi18024	Vv__XP_002279871.1	1	1	1	1
OG0012796	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G016700	Lc__Lchi02617	Vv__XP_002277240.1	1	1	1	1
OG0012797	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G018600	Lc__Lchi14417	Vv__XP_002272414.3	1	1	1	1
OG0012800	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G025200	Lc__Lchi11515	Vv__XP_010656063.1	1	1	1	1
OG0012806	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G048200	Lc__Lchi24717	Vv__XP_002276440.3	1	1	1	1
OG0012808	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G054500	Lc__Lchi02184	Vv__XP_002271347.1	1	1	1	1
OG0012810	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G058000	Lc__Lchi14033	Vv__XP_002266648.2	1	1	1	1
OG0012812	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G072900	Lc__Lchi13021	Vv__XP_002268313.1	1	1	1	1
OG0012813	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G087000	Lc__Lchi13892	Vv__XP_002267727.1	1	1	1	1
OG0012814	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G090000	Lc__Lchi30889	Vv__XP_002271696.1	1	1	1	1
OG0012816	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G093200	Lc__Lchi15946	Vv__XP_019074684.1	1	1	1	1
OG0012817	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G108400	Lc__Lchi08968	Vv__XP_002284886.1	1	1	1	1
OG0012818	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G111200	Lc__Lchi13981	Vv__XP_002284741.1	1	1	1	1
OG0012819	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G113900	Lc__Lchi23627	Vv__XP_002281086.1	1	1	1	1
OG0012822	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G122900	Lc__Lchi24274	Vv__XP_019074377.1	1	1	1	1
OG0012824	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G126700	Lc__Lchi02747	Vv__XP_002274534.1	1	1	1	1
OG0012825	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G130400	Lc__Lchi29168	Vv__XP_002268617.1	1	1	1	1
OG0012831	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G155800	Lc__Lchi23597	Vv__XP_002282206.1	1	1	1	1
OG0012833	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G164900	Lc__Lchi11284	Vv__XP_002283038.1	1	1	1	1
OG0012834	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G168200	Lc__Lchi17958	Vv__NP_001267910.1	1	1	1	1
OG0012836	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G005900	Lc__Lchi30801	Vv__XP_002278780.1	1	1	1	1
OG0012838	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G010700	Lc__Lchi08777	Vv__XP_002281668.1	1	1	1	1
OG0012840	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G014400	Lc__Lchi15692	Vv__XP_002279311.2	1	1	1	1
OG0012844	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G033400	Lc__Lchi28612	Vv__XP_002284705.2	1	1	1	1
OG0012846	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G037000	Lc__Lchi23410	Vv__XP_010651069.1	1	1	1	1
OG0012851	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G051800	Lc__Lchi12843	Vv__XP_019076105.1	1	1	1	1
OG0012854	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G070100	Lc__Lchi07395	Vv__XP_002268576.1	1	1	1	1
OG0012856	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G077200	Lc__Lchi19390	Vv__XP_010651140.1	1	1	1	1
OG0012857	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G080100	Lc__Lchi30881	Vv__XP_002285095.1	1	1	1	1
OG0012858	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G080800	Lc__Lchi05370	Vv__XP_002285130.1	1	1	1	1
OG0012859	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G081200	Lc__Lchi08142	Vv__XP_002285144.1	1	1	1	1
OG0012860	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G081900	Lc__Lchi19008	Vv__XP_002285170.1	1	1	1	1
OG0012864	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G102300	Lc__Lchi20371	Vv__XP_002280404.1	1	1	1	1
OG0012865	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G103300	Lc__Lchi08084	Vv__XP_010651534.1	1	1	1	1
OG0012866	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G105000	Lc__Lchi13087	Vv__XP_002265210.1	1	1	1	1
OG0012867	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G111200	Lc__Lchi15477	Vv__XP_002274311.1	1	1	1	1
OG0012868	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G111600	Lc__Lchi20532	Vv__XP_002274210.1	1	1	1	1
OG0012871	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G115100	Lc__Lchi21837	Vv__XP_002270388.1	1	1	1	1
OG0012872	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G116200	Lc__Lchi31435	Vv__XP_002270926.1	1	1	1	1
OG0012873	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G118900	Lc__Lchi17428	Vv__XP_002269920.2	1	1	1	1
OG0012875	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G131700	Lc__Lchi31267	Vv__XP_002285744.1	1	1	1	1
OG0012876	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G137600	Lc__Lchi06245	Vv__XP_002285621.1	1	1	1	1
OG0012877	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G138200	Lc__Lchi19167	Vv__XP_019076177.1	1	1	1	1
OG0012880	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G143700	Lc__Lchi05721	Vv__XP_010651351.1	1	1	1	1
OG0012883	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G157400	Lc__Lchi22408	Vv__XP_002285411.1	1	1	1	1
OG0012887	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G175500	Lc__Lchi16332	Vv__XP_002284469.1	1	1	1	1
OG0012888	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G180400	Lc__Lchi01549	Vv__XP_002269816.1	1	1	1	1
OG0012889	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G181200	Lc__Lchi01558	Vv__XP_002271306.1	1	1	1	1
OG0012893	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G025200	Lc__Lchi08184	Vv__XP_002281642.1	1	1	1	1
OG0012894	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G027200	Lc__Lchi14460	Vv__XP_002281908.2	1	1	1	1
OG0012898	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G032800	Lc__Lchi20421	Vv__XP_002269130.1	1	1	1	1
OG0012900	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G041600	Lc__Lchi10420	Vv__XP_002264435.1	1	1	1	1
OG0012903	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G045500	Lc__Lchi29930	Vv__XP_002283448.1	1	1	1	1
OG0012906	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G055700	Lc__Lchi22467	Vv__XP_002282010.2	1	1	1	1
OG0012907	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G061100	Lc__Lchi16829	Vv__XP_002266103.2	1	1	1	1
OG0012909	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G064000	Lc__Lchi19174	Vv__XP_002274655.1	1	1	1	1
OG0012910	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G067100	Lc__Lchi15884	Vv__XP_002277594.1	1	1	1	1
OG0012911	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G067200	Lc__Lchi15883	Vv__XP_002277660.1	1	1	1	1
OG0012912	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G073200	Lc__Lchi10633	Vv__XP_010654154.1	1	1	1	1
OG0012913	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G076000	Lc__Lchi29903	Vv__XP_002263823.1	1	1	1	1
OG0012915	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G079500	Lc__Lchi28174	Vv__XP_002271217.1	1	1	1	1
OG0012917	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G090200	Lc__Lchi07783	Vv__XP_002268056.2	1	1	1	1
OG0012921	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G106400	Lc__Lchi18297	Vv__XP_002264531.1	1	1	1	1
OG0012923	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G120000	Lc__Lchi06226	Vv__XP_002275225.2	1	1	1	1
OG0012924	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G121100	Lc__Lchi06840	Vv__XP_002282707.1	1	1	1	1
OG0012928	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G127200	Lc__Lchi20228	Vv__XP_003632714.1	1	1	1	1
OG0012929	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G128300	Lc__Lchi12029	Vv__XP_002276836.3	1	1	1	1
OG0012930	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G128600	Lc__Lchi00646	Vv__XP_002276799.1	1	1	1	1
OG0012931	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G132500	Lc__Lchi19924	Vv__XP_002269768.2	1	1	1	1
OG0012933	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G145200	Lc__Lchi23896	Vv__XP_019076972.1	1	1	1	1
OG0012935	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G150200	Lc__Lchi26515	Vv__XP_010653973.1	1	1	1	1
OG0012936	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G152900	Lc__Lchi30543	Vv__XP_002273524.1	1	1	1	1
OG0012938	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G158900	Lc__Lchi05209	Vv__XP_010661810.1	1	1	1	1
OG0012939	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G173500	Lc__Lchi32968	Vv__NP_001268078.1	1	1	1	1
OG0012940	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G174400	Lc__Lchi12073	Vv__XP_002283838.1	1	1	1	1
OG0012941	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G001000	Lc__Lchi08352	Vv__XP_002274688.1	1	1	1	1
OG0012943	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G002200	Lc__Lchi08363	Vv__XP_019080543.1	1	1	1	1
OG0012947	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G019700	Lc__Lchi14673	Vv__XP_019075040.1	1	1	1	1
OG0012948	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G020100	Lc__Lchi01223	Vv__XP_010663311.1	1	1	1	1
OG0012952	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G026000	Lc__Lchi05942	Vv__XP_002280752.1	1	1	1	1
OG0012957	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G031500	Lc__Lchi19226	Vv__XP_002279644.2	1	1	1	1
OG0012958	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G032000	Lc__Lchi19229	Vv__XP_002282850.1	1	1	1	1
OG0012959	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G035900	Lc__Lchi19268	Vv__NP_001268081.1	1	1	1	1
OG0012961	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G037200	Lc__Lchi04205	Vv__XP_002282298.1	1	1	1	1
OG0012963	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G038100	Lc__Lchi01399	Vv__XP_002273584.1	1	1	1	1
OG0012964	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G042500	Lc__Lchi06051	Vv__XP_003635126.1	1	1	1	1
OG0012965	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G043800	Lc__Lchi01475	Vv__XP_002269360.1	1	1	1	1
OG0012966	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G044200	Lc__Lchi01478	Vv__XP_002270066.1	1	1	1	1
OG0012967	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G044400	Lc__Lchi01481	Vv__XP_002266460.2	1	1	1	1
OG0012970	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G049300	Lc__Lchi23486	Vv__XP_003635686.2	1	1	1	1
OG0012971	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G050900	Lc__Lchi17555	Vv__XP_002267811.1	1	1	1	1
OG0012973	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G053100	Lc__Lchi04863	Vv__XP_002266380.1	1	1	1	1
OG0012975	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G058800	Lc__Lchi04936	Vv__XP_002282656.1	1	1	1	1
OG0012977	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G066500	Lc__Lchi00136	Vv__XP_002278510.1	1	1	1	1
OG0012980	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G075300	Lc__Lchi12039	Vv__XP_002272980.1	1	1	1	1
OG0012981	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G075500	Lc__Lchi12045	Vv__XP_010651968.1	1	1	1	1
OG0012982	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G075700	Lc__Lchi00625	Vv__XP_002278246.1	1	1	1	1
OG0012983	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G077200	Lc__Lchi19755	Vv__XP_002275066.1	1	1	1	1
OG0012986	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G078100	Lc__Lchi17302	Vv__XP_002272463.2	1	1	1	1
OG0012988	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G085700	Lc__Lchi14526	Vv__XP_002270390.1	1	1	1	1
OG0012992	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G098200	Lc__Lchi17477	Vv__XP_002284484.1	1	1	1	1
OG0012993	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G100700	Lc__Lchi00991	Vv__XP_019074718.1	1	1	1	1
OG0012994	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G101100	Lc__Lchi00984	Vv__XP_002284059.1	1	1	1	1
OG0012995	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G101700	Lc__Lchi08873	Vv__XP_002284012.1	1	1	1	1
OG0012998	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G106800	Lc__Lchi04565	Vv__XP_010649587.1	1	1	1	1
OG0012999	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G108200	Lc__Lchi00315	Vv__XP_010652194.1	1	1	1	1
OG0013000	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G108700	Lc__Lchi04590	Vv__XP_002268380.1	1	1	1	1
OG0013002	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G113300	Lc__Lchi00345	Vv__XP_002264804.1	1	1	1	1
OG0013004	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G118500	Lc__Lchi08683	Vv__XP_010648467.1	1	1	1	1
OG0013006	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G125900	Lc__Lchi10759	Vv__XP_010656785.1	1	1	1	1
OG0013007	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G126100	Lc__Lchi24158	Vv__XP_002279641.1	1	1	1	1
OG0013009	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G140600	Lc__Lchi03011	Vv__XP_010664280.1	1	1	1	1
OG0013010	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G141600	Lc__Lchi03030	Vv__XP_010664299.1	1	1	1	1
OG0013013	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G167600	Lc__Lchi20006	Vv__XP_010652377.1	1	1	1	1
OG0013016	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G180700	Lc__Lchi13354	Vv__XP_002281875.1	1	1	1	1
OG0013017	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G181700	Lc__Lchi13365	Vv__XP_002275636.1	1	1	1	1
OG0013020	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G008200	Lc__Lchi21265	Vv__XP_010645098.1	1	1	1	1
OG0013022	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G031900	Lc__Lchi21053	Vv__XP_002266045.2	1	1	1	1
OG0013023	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G034600	Lc__Lchi11176	Vv__XP_002271727.1	1	1	1	1
OG0013026	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G053200	Lc__Lchi32173	Vv__XP_002273201.1	1	1	1	1
OG0013029	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G061000	Lc__Lchi08611	Vv__XP_002263519.1	1	1	1	1
OG0013030	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G061600	Lc__Lchi08603	Vv__XP_019081108.1	1	1	1	1
OG0013032	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G069200	Lc__Lchi27071	Vv__XP_002275513.1	1	1	1	1
OG0013033	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G069700	Lc__Lchi13165	Vv__XP_002275425.2	1	1	1	1
OG0013036	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G081800	Lc__Lchi27653	Vv__XP_002274914.1	1	1	1	1
OG0013037	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G085600	Lc__Lchi28140	Vv__XP_002264200.1	1	1	1	1
OG0013047	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G134300	Lc__Lchi05935	Vv__XP_002265039.1	1	1	1	1
OG0013049	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G140500	Lc__Lchi01721	Vv__XP_002266585.2	1	1	1	1
OG0013051	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G142900	Lc__Lchi26065	Vv__XP_002262773.1	1	1	1	1
OG0013052	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G145100	Lc__Lchi09415	Vv__XP_002264063.1	1	1	1	1
OG0013059	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G000200	Lc__Lchi01982	Vv__XP_002264295.1	1	1	1	1
OG0013061	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G006400	Lc__Lchi01627	Vv__XP_010645864.1	1	1	1	1
OG0013062	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G011200	Lc__Lchi16169	Vv__XP_003634942.1	1	1	1	1
OG0013063	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G012200	Lc__Lchi01606	Vv__XP_002277122.2	1	1	1	1
OG0013066	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G033200	Lc__Lchi05007	Vv__XP_002275469.2	1	1	1	1
OG0013072	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G052100	Lc__Lchi14834	Vv__XP_010662680.1	1	1	1	1
OG0013073	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G054100	Lc__Lchi17923	Vv__XP_002273527.1	1	1	1	1
OG0013074	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G054800	Lc__Lchi01157	Vv__XP_002272741.1	1	1	1	1
OG0013076	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G057600	Lc__Lchi27465	Vv__XP_002272050.1	1	1	1	1
OG0013081	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G073600	Lc__Lchi26686	Vv__XP_002285702.1	1	1	1	1
OG0013084	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G097300	Lc__Lchi08360	Vv__XP_002276966.1	1	1	1	1
OG0013086	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G116800	Lc__Lchi02033	Vv__XP_002285874.1	1	1	1	1
