Orthogroup	source	C_mollissima	Liriodendron_hybrid	V_vinifera	n_Cunninghamia_lanceolata_CULA	n_Liquidambar_formosana	n_Picea_abies	n_Quercus_suber
OG0011880	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G101800	Lc__Lchi28199	Vv__XP_002276021.1	1	1	1	1
OG0011882	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G164400	Lc__Lchi28034	Vv__XP_019080189.1	1	1	1	1
OG0011885	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G083900	Lc__Lchi07155	Vv__XP_002262661.3	1	1	1	1
OG0011887	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G120100	Lc__Lchi02152	Vv__XP_002284503.3	1	1	1	1
OG0011888	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G120200	Lc__Lchi09915	Vv__XP_002275891.1	2	1	0	1
OG0011890	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G021100	Lc__Lchi07221	Vv__XP_002264297.1	1	1	1	1
OG0011891	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G001600	Lc__Lchi01183	Vv__XP_002270360.1	1	2	0	1
OG0011892	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G087300	Lc__Lchi10529	Vv__XP_010651909.1	1	1	0	2
OG0011894	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G008700	Lc__Lchi02705	Vv__XP_002277323.2	1	1	1	1
OG0011898	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G243800	Lc__Lchi02490	Vv__XP_002274559.2	1	1	1	1
OG0011907	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G135700	Lc__Lchi00060	Vv__XP_010652336.1	1	1	1	1
OG0011908	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G077300	Lc__Lchi23364	Vv__XP_002285017.1	1	1	1	1
OG0011910	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G077600	Lc__Lchi27817	Vv__XP_002285663.1	1	1	1	1
OG0011913	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G058800	Lc__Lchi01554	Vv__XP_002262978.1	2	1	1	0
OG0011919	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G266300	Lc__Lchi07539	Vv__XP_010660886.1	1	1	1	1
OG0011921	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G076000	Lc__Lchi22185	Vv__XP_002270792.1	1	1	1	1
OG0011925	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G025800	Lc__Lchi04350	Vv__XP_002278413.1	1	1	1	1
OG0011927	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G136400	Lc__Lchi05962	Vv__XP_010661258.1	0	1	2	1
OG0011929	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G131400	Lc__Lchi07385	Vv__XP_002279730.1	1	1	2	0
OG0011932	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G001100	Lc__Lchi14744	Vv__XP_010646452.1	0	2	1	1
OG0011937	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G057500	Lc__Lchi24634	Vv__XP_010659929.1	1	2	0	1
OG0011938	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G312800	Lc__Lchi19136	Vv__XP_002285418.2	0	1	2	1
OG0011940	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G008700	Lc__Lchi31297	Vv__XP_010654396.1	0	1	1	2
OG0011941	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G119600	Lc__Lchi01817	Vv__XP_010664880.1	0	1	2	1
OG0011943	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G174600	Lc__Lchi28052	Vv__XP_002274769.1	1	1	1	1
OG0011944	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G040900	Lc__Lchi21758	Vv__XP_002278488.2	1	0	2	1
OG0011947	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G126700	Lc__Lchi15638	Vv__XP_002277877.2	1	1	1	1
OG0011950	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G066900	Lc__Lchi11506	Vv__XP_002268421.2	1	0	2	1
OG0011951	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G018200	Lc__Lchi16356	Vv__XP_002274388.1	1	1	1	1
OG0011954	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G186500	Lc__Lchi30059	Vv__XP_002270699.1	1	1	0	2
OG0011961	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G318200	Lc__Lchi17436	Vv__XP_002268309.1	0	1	1	2
OG0011962	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G042900	Lc__Lchi26723	Vv__XP_002275249.1	0	1	1	2
OG0011963	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G047400	Lc__Lchi35237	Vv__XP_010660073.1	0	2	1	1
OG0011972	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G068200	Lc__Lchi24982	Vv__XP_002278856.1	1	2	0	1
OG0011973	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G074100	Lc__Lchi02299	Vv__XP_002285696.1	1	1	1	1
OG0011975	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G153400	Lc__Lchi15062	Vv__XP_010664515.1	1	1	1	1
OG0011982	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G145500	Lc__Lchi17850	Vv__XP_003632618.1	0	2	1	1
OG0011983	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G085300	Lc__Lchi27738	Vv__XP_002267147.1	1	1	0	2
OG0011984	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G054500	Lc__Lchi10384	Vv__XP_002280937.1	2	1	0	1
OG0011986	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G151300	Lc__Lchi20326	Vv__XP_002268373.1	1	1	1	1
OG0011987	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G240400	Lc__Lchi16452	Vv__XP_019080656.1	1	2	0	1
OG0011988	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G087400	Lc__Lchi04421	Vv__XP_002269127.1	1	1	1	1
OG0011989	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G063900	Lc__Lchi09753	Vv__XP_019073151.1	0	1	1	2
OG0011991	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G079600	Lc__Lchi03785	Vv__XP_002273454.1	0	2	1	1
OG0011995	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G174700	Lc__Lchi06102	Vv__XP_010653790.1	1	1	1	1
OG0011996	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G003000	Lc__Lchi18189	Vv__XP_002263612.1	1	1	1	1
OG0011997	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G139800	Lc__Lchi11385	Vv__XP_010663108.1	0	1	2	1
OG0011998	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G319000	Lc__Lchi17418	Vv__XP_002267328.2	1	1	1	1
OG0012000	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G150400	Lc__Lchi03017	Vv__XP_002271482.1	1	2	1	0
OG0012001	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G003500	Lc__Lchi29957	Vv__XP_002279984.3	1	1	1	1
OG0012003	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G122300	Lc__Lchi01754	Vv__XP_002269515.1	1	1	1	1
OG0012004	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G130600	Lc__Lchi29420	Vv__XP_002272607.2	1	1	1	1
OG0012006	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G050900	Lc__Lchi00296	Vv__XP_002272388.1	1	1	1	1
OG0012007	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G128000	Lc__Lchi19575	Vv__XP_003631322.1	1	1	1	1
OG0012009	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G099200	Lc__Lchi01918	Vv__XP_002282255.1	1	2	0	1
OG0012012	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G316500	Lc__Lchi10673	Vv__XP_002263200.2	1	1	1	1
OG0012015	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G000700	Lc__Lchi11513	Vv__XP_010654356.1	0	2	1	1
OG0012017	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G040500	Lc__Lchi21752	Vv__XP_010644443.1	0	2	1	1
OG0012022	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G364000	Lc__Lchi16193	Vv__XP_002263798.1	0	1	2	1
OG0012027	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G024800	Lc__Lchi25630	Vv__XP_002278579.1	1	1	1	1
OG0012029	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G163900	Lc__Lchi17745	Vv__XP_010647145.1	1	1	1	1
OG0012031	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G000400	Lc__Lchi01671	Vv__XP_002264380.3	1	1	1	1
OG0012033	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G137600	Lc__Lchi00120	Vv__XP_002279193.1	1	2	1	0
OG0012038	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G182200	Lc__Lchi10842	Vv__XP_002267888.1	1	1	2	0
OG0012040	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G096300	Lc__Lchi01200	Vv__XP_002274994.1	1	1	1	1
OG0012041	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G190200	Lc__Lchi13750	Vv__XP_010652673.1	1	1	0	2
OG0012045	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G011200	Lc__Lchi02674	Vv__XP_002272317.2	0	1	1	2
OG0012047	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G170100	Lc__Lchi13399	Vv__XP_002282535.1	1	2	0	1
OG0012054	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G135500	Lc__Lchi21678	Vv__XP_002272465.2	1	2	1	0
OG0012055	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G050900	Lc__Lchi07597	Vv__XP_003634371.1	1	2	1	0
OG0012066	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G158900	Lc__Lchi20289	Vv__XP_002264617.2	1	1	1	1
OG0012067	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G293400	Lc__Lchi01018	Vv__XP_002280953.1	1	1	1	1
OG0012069	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G105200	Lc__Lchi26337	Vv__XP_003631230.1	1	1	1	1
OG0012075	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G114100	Lc__Lchi09038	Vv__XP_002284659.1	0	0	1	3
OG0012076	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G008500	Lc__Lchi14810	Vv__XP_002276273.1	1	1	1	1
OG0012078	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G112100	Lc__Lchi02121	Vv__XP_002275141.2	1	1	1	1
OG0012080	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G122800	Lc__Lchi17626	Vv__XP_002272874.2	1	1	1	1
OG0012081	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G063800	Lc__Lchi04297	Vv__XP_002279721.1	1	1	1	1
OG0012082	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G105100	Lc__Lchi02591	Vv__XP_002271213.1	1	1	1	1
OG0012087	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G065500	Lc__Lchi19611	Vv__XP_002267281.3	1	1	1	1
OG0012088	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G140400	Lc__Lchi28425	Vv__XP_010663104.1	1	1	1	1
OG0012091	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G140200	Lc__Lchi08109	Vv__XP_002283874.2	1	2	1	0
OG0012093	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G166400	Lc__Lchi24449	Vv__XP_002284451.1	1	0	1	2
OG0012094	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G174900	Lc__Lchi16382	Vv__XP_002284395.2	1	1	1	1
OG0012095	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G130000	Lc__Lchi15784	Vv__XP_010652358.1	0	1	2	1
OG0012097	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G031600	Lc__Lchi24082	Vv__XP_002282009.1	0	2	1	1
OG0012099	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G043000	Lc__Lchi06057	Vv__XP_002267185.2	1	1	1	1
OG0012100	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G092100	Lc__Lchi11450	Vv__XP_002282370.1	1	2	0	1
OG0012102	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G179200	Lc__Lchi05168	Vv__XP_002264373.1	1	1	1	1
OG0012105	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G008700	Lc__Lchi18993	Vv__XP_002278867.1	1	1	1	1
OG0012106	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G024200	Lc__Lchi16651	Vv__XP_002278555.1	0	1	2	1
OG0012107	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G002900	Lc__Lchi11436	Vv__XP_002265294.2	0	2	1	1
OG0012108	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G088000	Lc__Lchi15317	Vv__XP_002274334.1	1	0	1	2
OG0012115	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G235300	Lc__Lchi16723	Vv__XP_002277874.1	1	1	0	2
OG0012116	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G083100	Lc__Lchi05897	Vv__XP_002284829.1	0	1	1	2
OG0012117	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G303100	Lc__Lchi05599	Vv__XP_002285044.1	1	1	1	1
OG0012118	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G014600	Lc__Lchi21211	Vv__XP_002278494.1	1	1	1	1
OG0012120	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G084100	Lc__Lchi05859	Vv__XP_002284969.1	1	1	1	1
OG0012121	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G013300	Lc__Lchi14745	Vv__XP_002275033.1	1	2	1	0
OG0012125	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G148300	Lc__Lchi29667	Vv__XP_010652447.1	1	1	1	1
OG0012127	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G130300	Lc__Lchi29170	Vv__XP_002268532.1	1	0	2	1
OG0012128	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G146300	Lc__Lchi25214	Vv__XP_002268768.3	1	1	1	1
OG0012134	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G022000	Lc__Lchi08468	Vv__XP_002264216.1	1	1	1	1
OG0012139	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G135300	Lc__Lchi21673	Vv__XP_002276857.2	1	1	1	1
OG0012140	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G081700	Lc__Lchi13636	Vv__XP_002263502.1	1	1	0	2
OG0012141	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G002400	Lc__Lchi23986	Vv__XP_002280402.1	1	0	1	2
OG0012145	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G133000	Lc__Lchi18933	Vv__XP_002280537.1	1	1	1	1
OG0012146	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G132900	Lc__Lchi07399	Vv__XP_002274385.2	1	1	1	1
OG0012148	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G031700	Lc__Lchi11239	Vv__XP_002284848.1	1	1	1	1
OG0012149	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G176400	Lc__Lchi25031	Vv__XP_002280519.2	1	1	1	1
OG0012150	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G051400	Lc__Lchi01179	Vv__XP_002280634.1	1	1	1	1
OG0012155	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G010700	Lc__Lchi16166	Vv__XP_003634940.1	1	1	1	1
OG0012157	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G111300	Lc__Lchi29995	Vv__XP_010649380.1	1	1	1	1
OG0012159	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G095800	Lc__Lchi03699	Vv__XP_002283410.2	1	1	1	1
OG0012162	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G080800	Lc__Lchi26877	Vv__XP_002276328.2	1	1	1	1
OG0012164	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G291600	Lc__Lchi02865	Vv__XP_002283932.1	1	1	1	1
OG0012167	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G017800	Lc__Lchi14105	Vv__XP_002281157.1	1	0	1	2
OG0012172	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G144200	Lc__Lchi11393	Vv__XP_002272590.2	1	1	1	1
OG0012173	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G016500	Lc__Lchi30613	Vv__XP_002283449.1	1	1	1	1
OG0012176	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G002900	Lc__Lchi05325	Vv__XP_002266252.1	1	1	1	1
OG0012179	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G203500	Lc__Lchi08395	Vv__XP_002263861.1	1	1	1	1
OG0012181	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G052500	Lc__Lchi22423	Vv__XP_002282520.1	0	1	1	2
OG0012183	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G131000	Lc__Lchi19960	Vv__XP_002263213.1	1	1	1	1
OG0012189	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G079400	Lc__Lchi09550	Vv__XP_002272988.1	1	1	1	1
OG0012190	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G179200	Lc__Lchi13555	Vv__XP_003634993.2	1	1	0	2
OG0012203	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G036200	Lc__Lchi19272	Vv__XP_002264869.2	1	1	1	1
OG0012208	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G017300	Lc__Lchi29865	Vv__XP_002268825.1	1	1	1	1
OG0012209	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.11G112800	Lc__Lchi01443	Vv__XP_002276642.1	0	1	2	1
OG0012210	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G135900	Lc__Lchi18440	Vv__XP_002276653.1	0	2	1	1
OG0012215	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G147200	Lc__Lchi13789	Vv__XP_002285788.1	1	1	1	1
OG0012223	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G070400	Lc__Lchi00212	Vv__XP_002275043.1	1	1	1	1
OG0012224	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G084400	Lc__Lchi06737	Vv__XP_002276622.1	2	1	1	0
OG0012226	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G096200	Lc__Lchi09631	Vv__XP_002283376.1	0	2	1	1
OG0012227	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G032700	Lc__Lchi23040	Vv__XP_003631980.1	1	1	1	1
OG0012228	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G280600	Lc__Lchi04814	Vv__XP_002281420.1	1	1	1	1
OG0012229	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G289000	Lc__Lchi14298	Vv__XP_002283393.2	1	1	1	1
OG0012232	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G099600	Lc__Lchi25728	Vv__XP_010650232.1	0	2	1	1
OG0012234	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G139900	Lc__Lchi09278	Vv__XP_002285817.1	1	1	1	1
OG0012236	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G163000	Lc__Lchi01922	Vv__NP_001268202.1	1	1	1	1
OG0012238	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G166300	Lc__Lchi24822	Vv__XP_010646914.1	0	1	1	2
OG0012239	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G009800	Lc__Lchi11471	Vv__XP_002272277.1	1	1	1	1
OG0012240	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G032800	Lc__Lchi23789	Vv__XP_002266748.1	1	1	1	1
OG0012243	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G055300	Lc__Lchi04426	Vv__XP_002274195.1	1	1	1	1
OG0012247	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G120400	Lc__Lchi02534	Vv__XP_002273495.1	1	1	0	2
OG0012252	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.10G057100	Lc__Lchi17883	Vv__XP_002275649.1	1	1	1	1
OG0012256	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G077000	Lc__Lchi09354	Vv__XP_002272189.1	1	1	1	1
OG0012257	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G099400	Lc__Lchi03814	Vv__XP_002282880.1	1	1	1	1
OG0012261	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G154300	Lc__Lchi11720	Vv__XP_002279446.1	1	1	1	1
OG0012262	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G016300	Lc__Lchi15562	Vv__XP_002277942.2	1	1	1	1
OG0012263	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.03G062000	Lc__Lchi26842	Vv__XP_002278422.1	1	1	1	1
OG0012270	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.08G167400	Lc__Lchi10122	Vv__XP_002283981.1	1	1	1	1
OG0012273	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G030600	Lc__Lchi03462	Vv__XP_002282044.2	0	2	1	1
OG0012276	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.02G109600	Lc__Lchi17197	Vv__XP_002264227.1	1	1	1	1
OG0012279	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G093900	Lc__Lchi08529	Vv__XP_010655463.1	1	1	1	1
OG0012280	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G118200	Lc__Lchi07058	Vv__XP_002284987.1	0	2	1	1
OG0012281	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.09G045700	Lc__Lchi25514	Vv__XP_002283381.1	1	1	1	1
OG0012282	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G098700	Lc__Lchi01928	Vv__XP_002285245.1	0	2	1	1
OG0012286	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.12G028700	Lc__Lchi21317	Vv__XP_010662931.1	0	2	1	1
OG0012287	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.01G099800	Lc__Lchi03824	Vv__XP_002282918.2	2	1	0	1
OG0012288	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G136900	Lc__Lchi11880	Vv__XP_002263667.2	1	1	1	1
OG0012290	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.07G024600	Lc__Lchi05130	Vv__XP_002267083.1	1	1	1	1
OG0012292	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.06G126200	Lc__Lchi03959	Vv__XP_002281976.1	0	2	1	1
OG0012294	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G054100	Lc__Lchi10111	Vv__XP_002268625.1	1	1	1	1
OG0012295	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.04G109900	Lc__Lchi02914	Vv__XP_002284929.1	1	1	1	1
OG0012296	one_gene_each_in_target_3species_from_ref7_Orthogroups	Cm__CmMahoganyH2.05G068800	Lc__Lchi10625	Vv__XP_002265369.1	0	2	1	1
